story_id,person,aliases,sentence_id,type,text,mention_count,word_count,text_prev,text_next,bert_context,ml_context,is_primary_in_sentence
109,Tokoh-3,"['ibu tiri', 'ibu tirinya']",112,protagonist,Ia melihat suasana tegang antara ibu tiri dan anaknya .,31,502,"Saat itu , ayah Siti Sara pulang dari berburu .","Dengan tatapan khawatir , ayahnya bertanya Ada apa ini ?","Saat itu , ayah Siti Sara pulang dari berburu . [SEP] Ia melihat suasana tegang antara ibu tiri dan anaknya . [SEP] Dengan tatapan khawatir , ayahnya bertanya Ada apa ini ?","Saat itu , ayah Siti Sara pulang dari berburu . Ia melihat suasana tegang antara ibu tiri dan anaknya . Dengan tatapan khawatir , ayahnya bertanya Ada apa ini ?",1
109,Tokoh-3,"['ibu tiri', 'ibu tirinya']",115,protagonist,"Ibu tirinya dengan cepat menjawab Oh , tidak ada apa-apa .",31,502,Mengapa kalian berdua tampak begitu tegang ? '',Siti Sara hanya tidak bisa mengerjakan pekerjaan dengan benar seperti biasanya .,"Mengapa kalian berdua tampak begitu tegang ? '' [SEP] Ibu tirinya dengan cepat menjawab Oh , tidak ada apa-apa . [SEP] Siti Sara hanya tidak bisa mengerjakan pekerjaan dengan benar seperti biasanya .","Mengapa kalian berdua tampak begitu tegang ? '' Ibu tirinya dengan cepat menjawab Oh , tidak ada apa-apa . Siti Sara hanya tidak bisa mengerjakan pekerjaan dengan benar seperti biasanya .",1
109,Tokoh-3,"['ibu tiri', 'ibu tirinya']",122,protagonist,"Ia menceritakan bagaimana ibu tirinya selalu menyalahkannya , mencaci makinya , dan tidak pernah memberinya kesempatan untuk merasa dihargai .",31,502,"Siti Sara , dengan hati yang penuh luka , akhirnya menceritakan semuanya .","Air mata Siti Sara mulai mengalir , dan untuk pertama kalinya dalam waktu yang lama , ia mengungkapkan perasaannya .","Siti Sara , dengan hati yang penuh luka , akhirnya menceritakan semuanya . [SEP] Ia menceritakan bagaimana ibu tirinya selalu menyalahkannya , mencaci makinya , dan tidak pernah memberinya kesempatan untuk merasa dihargai . [SEP] Air mata Siti Sara mulai mengalir , dan untuk pertama kalinya dalam waktu yang lama , ia mengungkapkan perasaannya .","Siti Sara , dengan hati yang penuh luka , akhirnya menceritakan semuanya . Ia menceritakan bagaimana ibu tirinya selalu menyalahkannya , mencaci makinya , dan tidak pernah memberinya kesempatan untuk merasa dihargai . Air mata Siti Sara mulai mengalir , dan untuk pertama kalinya dalam waktu yang lama , ia mengungkapkan perasaannya .",1
109,Tokoh-3,"['ibu tiri', 'ibu tirinya']",125,protagonist,Ia merasa sangat bersalah karena tidak menyadari betapa buruknya perlakuan ibu tirinya terhadap Siti Sara .,31,502,"Mendengar pengakuan anaknya , ayah Siti Sara terdiam sejenak .","Setelah beberapa saat , ayahnya berkata Siti Sara , aku minta maaf karena tidak memperhatikanmu dengan baik .","Mendengar pengakuan anaknya , ayah Siti Sara terdiam sejenak . [SEP] Ia merasa sangat bersalah karena tidak menyadari betapa buruknya perlakuan ibu tirinya terhadap Siti Sara . [SEP] Setelah beberapa saat , ayahnya berkata Siti Sara , aku minta maaf karena tidak memperhatikanmu dengan baik .","Mendengar pengakuan anaknya , ayah Siti Sara terdiam sejenak . Ia merasa sangat bersalah karena tidak menyadari betapa buruknya perlakuan ibu tirinya terhadap Siti Sara . Setelah beberapa saat , ayahnya berkata Siti Sara , aku minta maaf karena tidak memperhatikanmu dengan baik .",1
109,Tokoh-3,"['ibu tiri', 'ibu tirinya']",128,protagonist,Ayahnya kemudian menatap ibu tirinya dengan tajam .,31,502,Aku seharusnya lebih peduli dengan perasaanmu dan apa yang terjadi di rumah ini . '',`` Aku tidak akan membiarkanmu terus memperlakukan anakku seperti ini .,Aku seharusnya lebih peduli dengan perasaanmu dan apa yang terjadi di rumah ini . '' [SEP] Ayahnya kemudian menatap ibu tirinya dengan tajam . [SEP] `` Aku tidak akan membiarkanmu terus memperlakukan anakku seperti ini .,Aku seharusnya lebih peduli dengan perasaanmu dan apa yang terjadi di rumah ini . '' Ayahnya kemudian menatap ibu tirinya dengan tajam . `` Aku tidak akan membiarkanmu terus memperlakukan anakku seperti ini .,0
109,Tokoh-3,"['ibu tiri', 'ibu tirinya']",131,protagonist,Ibu tirinya terkejut mendengar kata-kata suaminya .,31,502,"Kami adalah keluarga , dan kita seharusnya saling mendukung , bukan saling menyakiti . ''",Ia tidak pernah mengira bahwa suaminya akan berpihak pada Siti Sara .,"Kami adalah keluarga , dan kita seharusnya saling mendukung , bukan saling menyakiti . '' [SEP] Ibu tirinya terkejut mendengar kata-kata suaminya . [SEP] Ia tidak pernah mengira bahwa suaminya akan berpihak pada Siti Sara .","Kami adalah keluarga , dan kita seharusnya saling mendukung , bukan saling menyakiti . '' Ibu tirinya terkejut mendengar kata-kata suaminya . Ia tidak pernah mengira bahwa suaminya akan berpihak pada Siti Sara .",1
109,Tokoh-3,"['ibu tiri', 'ibu tirinya']",141,protagonist,"Ibu tirinya juga berusaha memperbaiki hubungan mereka , meskipun tidak mudah .",31,502,Ayah Siti Sara lebih sering berada di rumah dan mulai lebih peduli pada Siti Sara .,"Mereka mulai belajar untuk saling menghargai dan saling mendukung , meskipun proses itu memakan waktu .","Ayah Siti Sara lebih sering berada di rumah dan mulai lebih peduli pada Siti Sara . [SEP] Ibu tirinya juga berusaha memperbaiki hubungan mereka , meskipun tidak mudah . [SEP] Mereka mulai belajar untuk saling menghargai dan saling mendukung , meskipun proses itu memakan waktu .","Ayah Siti Sara lebih sering berada di rumah dan mulai lebih peduli pada Siti Sara . Ibu tirinya juga berusaha memperbaiki hubungan mereka , meskipun tidak mudah . Mereka mulai belajar untuk saling menghargai dan saling mendukung , meskipun proses itu memakan waktu .",1
109,Tokoh-4,"['ayah', 'ayah siti sara']",23,protagonist,"`` Pesan ibu padamu , anakku , agar nanti engkau mengikuti apa yang dikatakan ayahmu .",21,314,Kemudian ibunya berpesan dalam keadaan suara terputus-putus .,"Jangan biarkan hatinya susah , berbuat baiklah engkau kepada ayahmu . ''","Kemudian ibunya berpesan dalam keadaan suara terputus-putus . [SEP] `` Pesan ibu padamu , anakku , agar nanti engkau mengikuti apa yang dikatakan ayahmu . [SEP] Jangan biarkan hatinya susah , berbuat baiklah engkau kepada ayahmu . ''","Kemudian ibunya berpesan dalam keadaan suara terputus-putus . `` Pesan ibu padamu , anakku , agar nanti engkau mengikuti apa yang dikatakan ayahmu . Jangan biarkan hatinya susah , berbuat baiklah engkau kepada ayahmu . ''",0
109,Tokoh-4,"['ayah', 'ayah siti sara']",24,protagonist,"Jangan biarkan hatinya susah , berbuat baiklah engkau kepada ayahmu . ''",21,314,"`` Pesan ibu padamu , anakku , agar nanti engkau mengikuti apa yang dikatakan ayahmu .","Nasehat ibunya tidak dapat dijawab dengan kata-kata , hanya dengan menganggukkan kepala , karena setelah itu air matanya terus berjatuhan .","`` Pesan ibu padamu , anakku , agar nanti engkau mengikuti apa yang dikatakan ayahmu . [SEP] Jangan biarkan hatinya susah , berbuat baiklah engkau kepada ayahmu . '' [SEP] Nasehat ibunya tidak dapat dijawab dengan kata-kata , hanya dengan menganggukkan kepala , karena setelah itu air matanya terus berjatuhan .","`` Pesan ibu padamu , anakku , agar nanti engkau mengikuti apa yang dikatakan ayahmu . Jangan biarkan hatinya susah , berbuat baiklah engkau kepada ayahmu . '' Nasehat ibunya tidak dapat dijawab dengan kata-kata , hanya dengan menganggukkan kepala , karena setelah itu air matanya terus berjatuhan .",1
109,Tokoh-4,"['ayah', 'ayah siti sara']",30,protagonist,"Ayahnya berkata Janganlah engkau menangis lagi , anakku .",21,314,"Kini matanya sudah bengkak , dan tubuhnya menjadi kurus .",Banyak sudah air matamu engkau cucurkan .,"Kini matanya sudah bengkak , dan tubuhnya menjadi kurus . [SEP] Ayahnya berkata Janganlah engkau menangis lagi , anakku . [SEP] Banyak sudah air matamu engkau cucurkan .","Kini matanya sudah bengkak , dan tubuhnya menjadi kurus . Ayahnya berkata Janganlah engkau menangis lagi , anakku . Banyak sudah air matamu engkau cucurkan .",1
109,Tokoh-4,"['ayah', 'ayah siti sara']",35,protagonist,"Melihat anaknya selalu termenung , ayahnya mengadakan pesta kenduri untuk mendiang ibunya .",21,314,Umurnya hanya sampai di situ saja . '',"Banyak orang menghadiri kenduri tersebut , kata ayahnya , supaya Siti Sara sedikit terhibur .","Umurnya hanya sampai di situ saja . '' [SEP] Melihat anaknya selalu termenung , ayahnya mengadakan pesta kenduri untuk mendiang ibunya . [SEP] Banyak orang menghadiri kenduri tersebut , kata ayahnya , supaya Siti Sara sedikit terhibur .","Umurnya hanya sampai di situ saja . '' Melihat anaknya selalu termenung , ayahnya mengadakan pesta kenduri untuk mendiang ibunya . Banyak orang menghadiri kenduri tersebut , kata ayahnya , supaya Siti Sara sedikit terhibur .",0
109,Tokoh-4,"['ayah', 'ayah siti sara']",36,protagonist,"Banyak orang menghadiri kenduri tersebut , kata ayahnya , supaya Siti Sara sedikit terhibur .",21,314,"Melihat anaknya selalu termenung , ayahnya mengadakan pesta kenduri untuk mendiang ibunya .","Memang ada benarnya , karena setelah selesainya upacara kenduri itu , ia mulai mau tertawa dan bermain seperti sedia kala .","Melihat anaknya selalu termenung , ayahnya mengadakan pesta kenduri untuk mendiang ibunya . [SEP] Banyak orang menghadiri kenduri tersebut , kata ayahnya , supaya Siti Sara sedikit terhibur . [SEP] Memang ada benarnya , karena setelah selesainya upacara kenduri itu , ia mulai mau tertawa dan bermain seperti sedia kala .","Melihat anaknya selalu termenung , ayahnya mengadakan pesta kenduri untuk mendiang ibunya . Banyak orang menghadiri kenduri tersebut , kata ayahnya , supaya Siti Sara sedikit terhibur . Memang ada benarnya , karena setelah selesainya upacara kenduri itu , ia mulai mau tertawa dan bermain seperti sedia kala .",1
109,Tokoh-4,"['ayah', 'ayah siti sara']",38,protagonist,"Sudah lebih dari satu tahun ibunya meninggal dunia , ayahnya bermaksud ingin menikah lagi untuk menggantikan ibu Siti Sara yang telah meninggal dunia .",21,314,"Memang ada benarnya , karena setelah selesainya upacara kenduri itu , ia mulai mau tertawa dan bermain seperti sedia kala .","Akhirnya , ayah Siti Sara berumah tangga lagi dengan seorang janda yang kampungnya tidak begitu jauh dari rumahnya .","Memang ada benarnya , karena setelah selesainya upacara kenduri itu , ia mulai mau tertawa dan bermain seperti sedia kala . [SEP] Sudah lebih dari satu tahun ibunya meninggal dunia , ayahnya bermaksud ingin menikah lagi untuk menggantikan ibu Siti Sara yang telah meninggal dunia . [SEP] Akhirnya , ayah Siti Sara berumah tangga lagi dengan seorang janda yang kampungnya tidak begitu jauh dari rumahnya .","Memang ada benarnya , karena setelah selesainya upacara kenduri itu , ia mulai mau tertawa dan bermain seperti sedia kala . Sudah lebih dari satu tahun ibunya meninggal dunia , ayahnya bermaksud ingin menikah lagi untuk menggantikan ibu Siti Sara yang telah meninggal dunia . Akhirnya , ayah Siti Sara berumah tangga lagi dengan seorang janda yang kampungnya tidak begitu jauh dari rumahnya .",1
109,Tokoh-4,"['ayah', 'ayah siti sara']",39,protagonist,"Akhirnya , ayah Siti Sara berumah tangga lagi dengan seorang janda yang kampungnya tidak begitu jauh dari rumahnya .",21,314,"Sudah lebih dari satu tahun ibunya meninggal dunia , ayahnya bermaksud ingin menikah lagi untuk menggantikan ibu Siti Sara yang telah meninggal dunia .",Janda itu mempunyai seorang anak yang masih kecil .,"Sudah lebih dari satu tahun ibunya meninggal dunia , ayahnya bermaksud ingin menikah lagi untuk menggantikan ibu Siti Sara yang telah meninggal dunia . [SEP] Akhirnya , ayah Siti Sara berumah tangga lagi dengan seorang janda yang kampungnya tidak begitu jauh dari rumahnya . [SEP] Janda itu mempunyai seorang anak yang masih kecil .","Sudah lebih dari satu tahun ibunya meninggal dunia , ayahnya bermaksud ingin menikah lagi untuk menggantikan ibu Siti Sara yang telah meninggal dunia . Akhirnya , ayah Siti Sara berumah tangga lagi dengan seorang janda yang kampungnya tidak begitu jauh dari rumahnya . Janda itu mempunyai seorang anak yang masih kecil .",1
109,Tokoh-4,"['ayah', 'ayah siti sara']",53,protagonist,"Namun , hanya kalau di depan ayahnya saja ia diajak makan bersama dan diikutsertakan dalam pekerjaan .",21,314,"Anak yang dibawa ibu tirinya pun sudah mulai besar , sudah dapat mengangkat buyung ke sumur , sudah dapat menjadi kawan berbicara dan kawan bekerja .","Tetapi di belakang ayahnya , ia disisihkan dan tidak diikutsertakan dalam apapun yang dikerjakannya .","Anak yang dibawa ibu tirinya pun sudah mulai besar , sudah dapat mengangkat buyung ke sumur , sudah dapat menjadi kawan berbicara dan kawan bekerja . [SEP] Namun , hanya kalau di depan ayahnya saja ia diajak makan bersama dan diikutsertakan dalam pekerjaan . [SEP] Tetapi di belakang ayahnya , ia disisihkan dan tidak diikutsertakan dalam apapun yang dikerjakannya .","Anak yang dibawa ibu tirinya pun sudah mulai besar , sudah dapat mengangkat buyung ke sumur , sudah dapat menjadi kawan berbicara dan kawan bekerja . Namun , hanya kalau di depan ayahnya saja ia diajak makan bersama dan diikutsertakan dalam pekerjaan . Tetapi di belakang ayahnya , ia disisihkan dan tidak diikutsertakan dalam apapun yang dikerjakannya .",1
109,Tokoh-4,"['ayah', 'ayah siti sara']",54,protagonist,"Tetapi di belakang ayahnya , ia disisihkan dan tidak diikutsertakan dalam apapun yang dikerjakannya .",21,314,"Namun , hanya kalau di depan ayahnya saja ia diajak makan bersama dan diikutsertakan dalam pekerjaan .","Bagaimanapun baiknya ia bekerja , selalu dihina , dikatakan tidak ada yang beres .","Namun , hanya kalau di depan ayahnya saja ia diajak makan bersama dan diikutsertakan dalam pekerjaan . [SEP] Tetapi di belakang ayahnya , ia disisihkan dan tidak diikutsertakan dalam apapun yang dikerjakannya . [SEP] Bagaimanapun baiknya ia bekerja , selalu dihina , dikatakan tidak ada yang beres .","Namun , hanya kalau di depan ayahnya saja ia diajak makan bersama dan diikutsertakan dalam pekerjaan . Tetapi di belakang ayahnya , ia disisihkan dan tidak diikutsertakan dalam apapun yang dikerjakannya . Bagaimanapun baiknya ia bekerja , selalu dihina , dikatakan tidak ada yang beres .",1
109,Tokoh-4,"['ayah', 'ayah siti sara']",56,protagonist,"Namun , Siti Sara tidak pernah mengadukan hal ini kepada ayahnya , apapun yang dikatakan ibu tirinya , selalu didiamkannya saja .",21,314,"Bagaimanapun baiknya ia bekerja , selalu dihina , dikatakan tidak ada yang beres .","Pagi hari ia mengambil air , memasak nasi , lalu menghidangkannya .","Bagaimanapun baiknya ia bekerja , selalu dihina , dikatakan tidak ada yang beres . [SEP] Namun , Siti Sara tidak pernah mengadukan hal ini kepada ayahnya , apapun yang dikatakan ibu tirinya , selalu didiamkannya saja . [SEP] Pagi hari ia mengambil air , memasak nasi , lalu menghidangkannya .","Bagaimanapun baiknya ia bekerja , selalu dihina , dikatakan tidak ada yang beres . Namun , Siti Sara tidak pernah mengadukan hal ini kepada ayahnya , apapun yang dikatakan ibu tirinya , selalu didiamkannya saja . Pagi hari ia mengambil air , memasak nasi , lalu menghidangkannya .",0
109,Tokoh-4,"['ayah', 'ayah siti sara']",62,protagonist,"Bila ayahnya menanyakan hal itu kepada ibu tirinya , ibu tirinya langsung menjawab Itu hal yang biasa , tidak selalu badan gemuk , kadang-kadang menjadi kurus pula .",21,314,"Dari bulan ke bulan , pekerjaan semakin bertambah , sehingga tubuhnya semakin kurus .","Padahal makannya banyak , tidur semalam suntuk . ''","Dari bulan ke bulan , pekerjaan semakin bertambah , sehingga tubuhnya semakin kurus . [SEP] Bila ayahnya menanyakan hal itu kepada ibu tirinya , ibu tirinya langsung menjawab Itu hal yang biasa , tidak selalu badan gemuk , kadang-kadang menjadi kurus pula . [SEP] Padahal makannya banyak , tidur semalam suntuk . ''","Dari bulan ke bulan , pekerjaan semakin bertambah , sehingga tubuhnya semakin kurus . Bila ayahnya menanyakan hal itu kepada ibu tirinya , ibu tirinya langsung menjawab Itu hal yang biasa , tidak selalu badan gemuk , kadang-kadang menjadi kurus pula . Padahal makannya banyak , tidur semalam suntuk . ''",1
109,Tokoh-4,"['ayah', 'ayah siti sara']",64,protagonist,"Ayahnya jarang berada di rumah , sering pergi memancing atau berburu bersama kawannya .",21,314,"Padahal makannya banyak , tidur semalam suntuk . ''",Kadang-kadang ia pergi beberapa hari baru pulang .,"Padahal makannya banyak , tidur semalam suntuk . '' [SEP] Ayahnya jarang berada di rumah , sering pergi memancing atau berburu bersama kawannya . [SEP] Kadang-kadang ia pergi beberapa hari baru pulang .","Padahal makannya banyak , tidur semalam suntuk . '' Ayahnya jarang berada di rumah , sering pergi memancing atau berburu bersama kawannya . Kadang-kadang ia pergi beberapa hari baru pulang .",1
109,Tokoh-4,"['ayah', 'ayah siti sara']",67,protagonist,Ayah Siti Sara sebenarnya menyerahkan kepercayaannya kepada isterinya untuk mengurus rumah dan anak-anak .,21,314,"Begitu seringnya , sehingga ia jarang berada di rumah bersama anaknya , Siti Sara .","Bila ia hendak pergi , ia selalu berpesan kepada isterinya supaya menjaga rumah dan Siti Sara .","Begitu seringnya , sehingga ia jarang berada di rumah bersama anaknya , Siti Sara . [SEP] Ayah Siti Sara sebenarnya menyerahkan kepercayaannya kepada isterinya untuk mengurus rumah dan anak-anak . [SEP] Bila ia hendak pergi , ia selalu berpesan kepada isterinya supaya menjaga rumah dan Siti Sara .","Begitu seringnya , sehingga ia jarang berada di rumah bersama anaknya , Siti Sara . Ayah Siti Sara sebenarnya menyerahkan kepercayaannya kepada isterinya untuk mengurus rumah dan anak-anak . Bila ia hendak pergi , ia selalu berpesan kepada isterinya supaya menjaga rumah dan Siti Sara .",1
109,Tokoh-4,"['ayah', 'ayah siti sara']",70,protagonist,"Tetapi , bila ayahnya tidak ada di rumah , Siti Sara menjadi sasaran .",21,314,"Semua pesan itu diterima ibu tirinya , tidak pernah dibantahnya .","Semua pekerjaannya salah , tidak ada yang baik .","Semua pesan itu diterima ibu tirinya , tidak pernah dibantahnya . [SEP] Tetapi , bila ayahnya tidak ada di rumah , Siti Sara menjadi sasaran . [SEP] Semua pekerjaannya salah , tidak ada yang baik .","Semua pesan itu diterima ibu tirinya , tidak pernah dibantahnya . Tetapi , bila ayahnya tidak ada di rumah , Siti Sara menjadi sasaran . Semua pekerjaannya salah , tidak ada yang baik .",1
109,Tokoh-4,"['ayah', 'ayah siti sara']",111,protagonist,"Saat itu , ayah Siti Sara pulang dari berburu .",21,314,Mengapa ia selalu diperlakukan begitu ?,Ia melihat suasana tegang antara ibu tiri dan anaknya .,"Mengapa ia selalu diperlakukan begitu ? [SEP] Saat itu , ayah Siti Sara pulang dari berburu . [SEP] Ia melihat suasana tegang antara ibu tiri dan anaknya .","Mengapa ia selalu diperlakukan begitu ? Saat itu , ayah Siti Sara pulang dari berburu . Ia melihat suasana tegang antara ibu tiri dan anaknya .",1
109,Tokoh-4,"['ayah', 'ayah siti sara']",113,protagonist,"Dengan tatapan khawatir , ayahnya bertanya Ada apa ini ?",21,314,Ia melihat suasana tegang antara ibu tiri dan anaknya .,Mengapa kalian berdua tampak begitu tegang ? '',"Ia melihat suasana tegang antara ibu tiri dan anaknya . [SEP] Dengan tatapan khawatir , ayahnya bertanya Ada apa ini ? [SEP] Mengapa kalian berdua tampak begitu tegang ? ''","Ia melihat suasana tegang antara ibu tiri dan anaknya . Dengan tatapan khawatir , ayahnya bertanya Ada apa ini ? Mengapa kalian berdua tampak begitu tegang ? ''",1
109,Tokoh-4,"['ayah', 'ayah siti sara']",118,protagonist,"Namun , ayah Siti Sara tidak percaya begitu saja .",21,314,Itu saja . '',Ia merasa ada yang tidak beres .,"Itu saja . '' [SEP] Namun , ayah Siti Sara tidak percaya begitu saja . [SEP] Ia merasa ada yang tidak beres .","Itu saja . '' Namun , ayah Siti Sara tidak percaya begitu saja . Ia merasa ada yang tidak beres .",1
109,Tokoh-4,"['ayah', 'ayah siti sara']",124,protagonist,"Mendengar pengakuan anaknya , ayah Siti Sara terdiam sejenak .",21,314,"Air mata Siti Sara mulai mengalir , dan untuk pertama kalinya dalam waktu yang lama , ia mengungkapkan perasaannya .",Ia merasa sangat bersalah karena tidak menyadari betapa buruknya perlakuan ibu tirinya terhadap Siti Sara .,"Air mata Siti Sara mulai mengalir , dan untuk pertama kalinya dalam waktu yang lama , ia mengungkapkan perasaannya . [SEP] Mendengar pengakuan anaknya , ayah Siti Sara terdiam sejenak . [SEP] Ia merasa sangat bersalah karena tidak menyadari betapa buruknya perlakuan ibu tirinya terhadap Siti Sara .","Air mata Siti Sara mulai mengalir , dan untuk pertama kalinya dalam waktu yang lama , ia mengungkapkan perasaannya . Mendengar pengakuan anaknya , ayah Siti Sara terdiam sejenak . Ia merasa sangat bersalah karena tidak menyadari betapa buruknya perlakuan ibu tirinya terhadap Siti Sara .",0
109,Tokoh-4,"['ayah', 'ayah siti sara']",126,protagonist,"Setelah beberapa saat , ayahnya berkata Siti Sara , aku minta maaf karena tidak memperhatikanmu dengan baik .",21,314,Ia merasa sangat bersalah karena tidak menyadari betapa buruknya perlakuan ibu tirinya terhadap Siti Sara .,Aku seharusnya lebih peduli dengan perasaanmu dan apa yang terjadi di rumah ini . '',"Ia merasa sangat bersalah karena tidak menyadari betapa buruknya perlakuan ibu tirinya terhadap Siti Sara . [SEP] Setelah beberapa saat , ayahnya berkata Siti Sara , aku minta maaf karena tidak memperhatikanmu dengan baik . [SEP] Aku seharusnya lebih peduli dengan perasaanmu dan apa yang terjadi di rumah ini . ''","Ia merasa sangat bersalah karena tidak menyadari betapa buruknya perlakuan ibu tirinya terhadap Siti Sara . Setelah beberapa saat , ayahnya berkata Siti Sara , aku minta maaf karena tidak memperhatikanmu dengan baik . Aku seharusnya lebih peduli dengan perasaanmu dan apa yang terjadi di rumah ini . ''",1
109,Tokoh-4,"['ayah', 'ayah siti sara']",128,protagonist,Ayahnya kemudian menatap ibu tirinya dengan tajam .,21,314,Aku seharusnya lebih peduli dengan perasaanmu dan apa yang terjadi di rumah ini . '',`` Aku tidak akan membiarkanmu terus memperlakukan anakku seperti ini .,Aku seharusnya lebih peduli dengan perasaanmu dan apa yang terjadi di rumah ini . '' [SEP] Ayahnya kemudian menatap ibu tirinya dengan tajam . [SEP] `` Aku tidak akan membiarkanmu terus memperlakukan anakku seperti ini .,Aku seharusnya lebih peduli dengan perasaanmu dan apa yang terjadi di rumah ini . '' Ayahnya kemudian menatap ibu tirinya dengan tajam . `` Aku tidak akan membiarkanmu terus memperlakukan anakku seperti ini .,1
109,Tokoh-4,"['ayah', 'ayah siti sara']",140,protagonist,Ayah Siti Sara lebih sering berada di rumah dan mulai lebih peduli pada Siti Sara .,21,314,"Setelah kejadian itu , suasana di rumah menjadi lebih baik .","Ibu tirinya juga berusaha memperbaiki hubungan mereka , meskipun tidak mudah .","Setelah kejadian itu , suasana di rumah menjadi lebih baik . [SEP] Ayah Siti Sara lebih sering berada di rumah dan mulai lebih peduli pada Siti Sara . [SEP] Ibu tirinya juga berusaha memperbaiki hubungan mereka , meskipun tidak mudah .","Setelah kejadian itu , suasana di rumah menjadi lebih baik . Ayah Siti Sara lebih sering berada di rumah dan mulai lebih peduli pada Siti Sara . Ibu tirinya juga berusaha memperbaiki hubungan mereka , meskipun tidak mudah .",1
109,Tokoh-5,['suami'],131,others,Ibu tirinya terkejut mendengar kata-kata suaminya .,2,19,"Kami adalah keluarga , dan kita seharusnya saling mendukung , bukan saling menyakiti . ''",Ia tidak pernah mengira bahwa suaminya akan berpihak pada Siti Sara .,"Kami adalah keluarga , dan kita seharusnya saling mendukung , bukan saling menyakiti . '' [SEP] Ibu tirinya terkejut mendengar kata-kata suaminya . [SEP] Ia tidak pernah mengira bahwa suaminya akan berpihak pada Siti Sara .","Kami adalah keluarga , dan kita seharusnya saling mendukung , bukan saling menyakiti . '' Ibu tirinya terkejut mendengar kata-kata suaminya . Ia tidak pernah mengira bahwa suaminya akan berpihak pada Siti Sara .",0
109,Tokoh-5,['suami'],132,others,Ia tidak pernah mengira bahwa suaminya akan berpihak pada Siti Sara .,2,19,Ibu tirinya terkejut mendengar kata-kata suaminya .,"Dalam hati , ia merasa malu dan menyesal atas perlakuannya selama ini .","Ibu tirinya terkejut mendengar kata-kata suaminya . [SEP] Ia tidak pernah mengira bahwa suaminya akan berpihak pada Siti Sara . [SEP] Dalam hati , ia merasa malu dan menyesal atas perlakuannya selama ini .","Ibu tirinya terkejut mendengar kata-kata suaminya . Ia tidak pernah mengira bahwa suaminya akan berpihak pada Siti Sara . Dalam hati , ia merasa malu dan menyesal atas perlakuannya selama ini .",1
109,Tokoh-6,"['anak', 'anak yang masih kecil']",5,others,"Anaknya tidak banyak , hanya satu orang saja , namanya Siti Sara .",8,95,Semua orang di kampung itu suka padanya .,Siti Sara sangat rajin .,"Semua orang di kampung itu suka padanya . [SEP] Anaknya tidak banyak , hanya satu orang saja , namanya Siti Sara . [SEP] Siti Sara sangat rajin .","Semua orang di kampung itu suka padanya . Anaknya tidak banyak , hanya satu orang saja , namanya Siti Sara . Siti Sara sangat rajin .",1
109,Tokoh-6,"['anak', 'anak yang masih kecil']",23,others,"`` Pesan ibu padamu , anakku , agar nanti engkau mengikuti apa yang dikatakan ayahmu .",8,95,Kemudian ibunya berpesan dalam keadaan suara terputus-putus .,"Jangan biarkan hatinya susah , berbuat baiklah engkau kepada ayahmu . ''","Kemudian ibunya berpesan dalam keadaan suara terputus-putus . [SEP] `` Pesan ibu padamu , anakku , agar nanti engkau mengikuti apa yang dikatakan ayahmu . [SEP] Jangan biarkan hatinya susah , berbuat baiklah engkau kepada ayahmu . ''","Kemudian ibunya berpesan dalam keadaan suara terputus-putus . `` Pesan ibu padamu , anakku , agar nanti engkau mengikuti apa yang dikatakan ayahmu . Jangan biarkan hatinya susah , berbuat baiklah engkau kepada ayahmu . ''",1
109,Tokoh-6,"['anak', 'anak yang masih kecil']",30,others,"Ayahnya berkata Janganlah engkau menangis lagi , anakku .",8,95,"Kini matanya sudah bengkak , dan tubuhnya menjadi kurus .",Banyak sudah air matamu engkau cucurkan .,"Kini matanya sudah bengkak , dan tubuhnya menjadi kurus . [SEP] Ayahnya berkata Janganlah engkau menangis lagi , anakku . [SEP] Banyak sudah air matamu engkau cucurkan .","Kini matanya sudah bengkak , dan tubuhnya menjadi kurus . Ayahnya berkata Janganlah engkau menangis lagi , anakku . Banyak sudah air matamu engkau cucurkan .",0
109,Tokoh-6,"['anak', 'anak yang masih kecil']",35,others,"Melihat anaknya selalu termenung , ayahnya mengadakan pesta kenduri untuk mendiang ibunya .",8,95,Umurnya hanya sampai di situ saja . '',"Banyak orang menghadiri kenduri tersebut , kata ayahnya , supaya Siti Sara sedikit terhibur .","Umurnya hanya sampai di situ saja . '' [SEP] Melihat anaknya selalu termenung , ayahnya mengadakan pesta kenduri untuk mendiang ibunya . [SEP] Banyak orang menghadiri kenduri tersebut , kata ayahnya , supaya Siti Sara sedikit terhibur .","Umurnya hanya sampai di situ saja . '' Melihat anaknya selalu termenung , ayahnya mengadakan pesta kenduri untuk mendiang ibunya . Banyak orang menghadiri kenduri tersebut , kata ayahnya , supaya Siti Sara sedikit terhibur .",1
