story_id,person,aliases
202,Tokoh-4,"['pertapa', 'pertapa sakti']"
202,Tokoh-5,"['naga', 'sepasang naga']"
202,Tokoh-6,['naga raksasa']
202,Tokoh-7,['naga betina']
202,Tokoh-8,['bayi mungil']
202,Tokoh-9,['naga jantan']
202,Tokoh-10,['naga sakti']
202,Tokoh-11,['orangtua']
203,Tokoh-1,['ibu']
203,Tokoh-2,"['ayah', 'suami']"
203,Tokoh-3,['tuhan']
203,Tokoh-4,"['desa', 'warga desa']"
203,Tokoh-5,['pelayan']
203,Tokoh-6,['bungsu']
203,Tokoh-7,['sulung']
203,Tokoh-8,['nak']
203,Tokoh-9,['kak']
204,Tokoh-1,"['ibu', 'istri']"
204,Tokoh-2,['raja']
204,Tokoh-3,"['ayah', 'suami']"
204,Tokoh-4,"['putri', 'putri raja']"
204,Tokoh-5,"['tuhan yang maha kuasa', 'yang maha kuasa']"
204,Tokoh-6,['panglima kerajaan']
204,Tokoh-7,['penduduk kampung']
204,Tokoh-8,"['pemuda', 'pemuda gagah']"
204,Tokoh-9,['raksasa']
204,Tokoh-10,['bayi']
205,Tokoh-1,['ibu']
205,Tokoh-2,"['puteri mayang', 'putri cantik', 'putri pinang masak']"
205,Tokoh-3,"['raja', 'raja mataram']"
205,Tokoh-4,['ayah']
205,Tokoh-5,['anak kecil kudisan']
205,Tokoh-6,['adik']
205,Tokoh-7,"['orang kayo hitam', 'paman', 'paman orang kayo hitam']"
205,Tokoh-8,['orang kayo pinagi']
205,Tokoh-9,['datuk temenggung']
205,Tokoh-10,['orang kayo gemuk']
205,Tokoh-11,['penasihat raja']
205,Tokoh-12,['tiang bungkuk']
205,Tokoh-13,['hulubalang']
205,Tokoh-14,"['empu', 'empu sakti']"
205,Tokoh-15,['tentara']
205,Tokoh-16,['tuan']
206,Tokoh-1,['ibunda sang raja']
206,Tokoh-2,"['raja', 'raja tua']"
206,Tokoh-3,"['putri', 'putri pinang masak']"
206,Tokoh-4,['prajurit bayaran']
206,Tokoh-5,['pengawal raja']
206,Tokoh-6,['ahli tukang']
206,Tokoh-7,['kerajaan']
206,Tokoh-8,['pekerja']
206,Tokoh-9,['rakyat']
206,Tokoh-10,['bundo']
207,Tokoh-1,['raja']
207,Tokoh-2,['suami']
207,Tokoh-3,['anak sulung']
207,Tokoh-4,"['kakek', 'kakek tua']"
207,Tokoh-5,"['putri', 'putri tangguk']"
207,Tokoh-6,['bungsu']
207,Tokoh-7,['sulung']
207,Tokoh-8,['bang']
207,Tokoh-9,['dik']
208,Tokoh-1,['raja']
208,Tokoh-2,['ayah']
208,Tokoh-3,['istri']
208,Tokoh-4,"['datuk', 'datuk darah putih']"
208,Tokoh-5,['panglima']
208,Tokoh-6,['rakyat']
208,Tokoh-7,['dinda']
208,Tokoh-8,['putra']
209,Tokoh-1,"['bu', 'ibu']"
209,Tokoh-2,['raja']
209,Tokoh-3,['suami']
209,Tokoh-4,['tetangga']
209,Tokoh-5,"['putri bungsu', 'putri raja']"
209,Tokoh-6,['tuhan']
209,Tokoh-7,"['bujang katak', 'katak']"
209,Tokoh-8,['keenam putri']
209,Tokoh-9,"['nenek', 'nenek tua']"
209,Tokoh-10,"['rakyat', 'warga']"
210,Tokoh-1,['istri']
210,Tokoh-2,['suami']
210,Tokoh-3,['tuhan']
210,Tokoh-4,['paman kerbau']
210,Tokoh-5,"['desa', 'kepala desa']"
210,Tokoh-6,"['iwa', 'kebo iwa']"
210,Tokoh-7,['warga']
210,Tokoh-8,['bayi']
211,Tokoh-1,['raja duo selo']
211,Tokoh-2,['raja adat']
211,Tokoh-3,['ayah']
211,Tokoh-4,"['putri bungsu', 'putri raja mudo', 'putri reno bulan']"
211,Tokoh-5,['sutan lemang alam']
211,Tokoh-6,['penasihat istana']
211,Tokoh-7,['basa ampek balai']
211,Tokoh-8,['tiang bungkuak']
211,Tokoh-9,['bundo kanduang']
211,Tokoh-10,['cindua mato']
211,Tokoh-11,['dang tuanku']
211,Tokoh-12,['imbang jayo']
211,Tokoh-13,['ratu']
212,Tokoh-1,"['ibu tiri', 'istri', 'orang tua']"
212,Tokoh-2,"['ayah', 'orang tua', 'suami']"
212,Tokoh-3,"['kakak', 'kakak beradik']"
212,Tokoh-4,['adik']
212,Tokoh-5,"['kakek', 'kakek tua']"
212,Tokoh-6,['tetangga']
212,Tokoh-7,['penari']
212,Tokoh-8,['gadis']
212,Tokoh-9,['duda']
212,Tokoh-10,['desa']
213,Tokoh-1,"['pak', 'pasangan suami istri']"
213,Tokoh-2,['istri']
213,Tokoh-3,['putri karang melenu']
213,Tokoh-4,"['aji', 'aji batara agung', 'aji batara agung dewa sakti', 'aji batara agung paduka nira', 'dewa']"
213,Tokoh-5,"['penduduk', 'penduduk desa']"
213,Tokoh-6,['tujuh dewa']
213,Tokoh-7,"['naga', 'naga besar', 'naga erau']"
213,Tokoh-8,['petinggi']
213,Tokoh-9,['dewata']
213,Tokoh-10,['bayi']
214,Tokoh-1,['raja']
214,Tokoh-2,['ayah']
214,Tokoh-3,"['gadis', 'putri', 'putri mambang linau']"
214,Tokoh-4,['mambang linau']
214,Tokoh-5,"['ular', 'ular berbisa']"
214,Tokoh-6,['bujang enok']
214,Tokoh-7,['tuan']
215,Tokoh-1,['anak buahnya']
215,Tokoh-2,['hulubalang negeri']
215,Tokoh-3,"['panglima', 'panglima kawal', 'panglima sakti']"
215,Tokoh-4,"['jangoi', 'tuan', 'tuan jangoi']"
215,Tokoh-5,['perompak']
215,Tokoh-6,['rakyat']
216,Tokoh-1,"['ibu', 'istri']"
216,Tokoh-2,['permaisuri']
216,Tokoh-3,['raja']
216,Tokoh-4,['ayah']
216,Tokoh-5,"['anak', 'anak muda']"
216,Tokoh-6,['tuhan yang maha kuasa']
216,Tokoh-7,"['bendahara', 'bendahara kerajaan']"
216,Tokoh-8,"['pangeran', 'pangeran lokan']"
216,Tokoh-9,"['nenek', 'nenek kebayan']"
216,Tokoh-10,['rakyat']
216,Tokoh-11,['pendam']
216,Tokoh-12,['pemuda']
217,Tokoh-1,"['ayah', 'orang tua']"
217,Tokoh-2,['kakak']
217,Tokoh-3,['adik']
217,Tokoh-4,"['putri pandan berduri', 'putri tuan']"
217,Tokoh-5,"['jenang perkasa', 'perkasa', 'tuanku jenang perkasa']"
217,Tokoh-6,['batin mantang']
217,Tokoh-7,['batin kelong']
217,Tokoh-8,"['rakyat', 'rakyat pulau', 'warga']"
217,Tokoh-9,"['batin lagoi', 'batin mapoi']"
217,Tokoh-10,['pemimpin']
217,Tokoh-11,['julela']
217,Tokoh-12,['pemuda']
217,Tokoh-13,['tuan']
218,Tokoh-1,"['bu', 'ibu', 'istri']"
218,Tokoh-2,['ayah']
218,Tokoh-3,"['anak', 'nak']"
218,Tokoh-4,['tongko']
218,Tokoh-5,['gadis']
218,Tokoh-6,['cinta']
218,Tokoh-7,['hai']
218,Tokoh-8,['la']
219,Tokoh-1,"['raja', 'raja cina']"
219,Tokoh-2,['ayah']
219,Tokoh-3,['istri']
219,Tokoh-4,"['adik', 'adik kembarnya']"
219,Tokoh-5,['abang']
219,Tokoh-6,"['pengawal', 'pengawal sawerigading', 'sawerigading']"
219,Tokoh-7,['saudari kembarnya']
219,Tokoh-8,"['we', 'we opu sengngeng']"
219,Tokoh-9,['we tenriabeng']
219,Tokoh-10,['batara lattu']
219,Tokoh-11,['batara guru']
219,Tokoh-12,['la galigo']
219,Tokoh-13,['pangeran']
219,Tokoh-14,['we cudai']
219,Tokoh-15,['ratu']
220,Tokoh-1,['ibu']
220,Tokoh-2,"['ayah', 'bapak']"
220,Tokoh-3,['anak kecil bersaudara']
220,Tokoh-4,"['desa', 'penduduk', 'penduduk desa', 'warga', 'warga desa']"
220,Tokoh-5,"['nenek', 'nenek pakande', 'nenek tua']"
220,Tokoh-6,"['kutu raksasa', 'raksasa']"
220,Tokoh-7,['kepala desa']
220,Tokoh-8,['wanita tua']
220,Tokoh-9,['la beddu']
220,Tokoh-10,['pemuda']
220,Tokoh-11,['kecil']
220,Tokoh-12,['belut']
221,Tokoh-1,['permaisuri']
221,Tokoh-2,['raja tanjung']
221,Tokoh-3,['raja adil']
221,Tokoh-4,"['istri ketujuh', 'orang tuanya']"
221,Tokoh-5,"['istri keenam', 'orang tuanya']"
221,Tokoh-6,['orang tuanya']
221,Tokoh-7,"['putri betik hati', 'putri kerajaan']"
221,Tokoh-8,['sindang belawan bumi']
221,Tokoh-9,['naga bertiara tiga']
221,Tokoh-10,['dewa maha sakti']
221,Tokoh-11,['yang maha kuasa']
221,Tokoh-12,['pangeran minak']
221,Tokoh-13,['mutiara lautan']
221,Tokoh-14,['ratu kedamaian']
221,Tokoh-15,['putra mahkota']
221,Tokoh-16,"['jambat', 'radin jambat']"
221,Tokoh-17,"['ular', 'ular raksasa']"
221,Tokoh-18,"['masyarakat', 'rakyat']"
221,Tokoh-19,['ratu alam']
221,Tokoh-20,['jin']
222,Tokoh-1,"['ibu', 'ibu sidang belawan', 'istri', 'istri raja', 'orang tua']"
222,Tokoh-2,"['orang tua', 'pak tua', 'pasangan suami istri', 'suami']"
222,Tokoh-3,"['raja', 'rajawali']"
222,Tokoh-4,['anak']
222,Tokoh-5,['adik']
222,Tokoh-6,['putri']
222,Tokoh-7,['tuhan']
222,Tokoh-8,"['burung', 'burung rajawali raksasa']"
222,Tokoh-9,"['perempuan', 'perempuan cantik']"
222,Tokoh-10,"['putra', 'putra tunggalnya']"
222,Tokoh-11,"['bidadari', 'ketujuh bidadari']"
222,Tokoh-12,['keenam bidadari']
222,Tokoh-13,"['bidadari bungsu', 'bidadari sulung']"
222,Tokoh-14,['sidang belawan']
222,Tokoh-15,['wanita cantik']
222,Tokoh-16,['warga kampung']
222,Tokoh-17,['ajaib']
222,Tokoh-18,['dinda']
222,Tokoh-19,['kanda']
222,Tokoh-20,['tuan']
222,Tokoh-21,['hai']
222,Tokoh-22,['kak']
