story_id,person,aliases,type,mention_count,word_count,merged_text
25,Tokoh-2,['ayah'],antagonist,24,280,"Oleh karena itu , sang ayah berniat untuk menyingkirkannya . Tanpa merasa curiga sedikit pun , Doyan Nada menuruti saja ajakan sang ayah . Setibanya di hutan , sang ayah memilih pohon yang paling besar dan segera menebangnya . Melihat anaknya tidak bernyawa lagi , sang ayah segera meninggalkan tempat itu . Begitu sadar , ia langsung berteriak memanggil ayahnya . `` Ayah ! Ayah ! `` Ayah , Ibu , aku pulang teriaknya . `` Kayu yang Ayah tebang tadi aku letakkan di sini . '' Mendengar teriakan itu , sang ayah segera berlari keluar rumah . `` Ayah , kenapa Ayah meninggalkanku seorang diri di tengah hutan ? '' Sang ayah tidak langsung menjawab . `` Maafkan Ayah , Nak . Ayah tidak bermaksud meninggalkanmu . Tadi Ayah mengira kamu sudah meninggal . Ayah sudah berusaha untuk menolongmu , tapi Ayah tidak kuat mengangkat kayu besar yang menindihmu itu jawab sang ayah dengan penuh alasan . Doyan Nada langsung percaya saja pada kata-kata ayahnya . Sang ayah semakin kesal melihat perilaku Doyan Nada . Keesokan hari , sang ayah mengajak anaknya untuk memancing ikan di sebuah lubuk yang besar dan dalam . Ketika Doyan Nada sedang asyik memancing , diam-diam sang ayah mendorong sebuah batu besar yang berada di belakang Doyan Nada . Ketika sadar , Doyan Nada tidak melihat lagi ayahnya sedang memancing di lubuk itu . Sejak itulah , ia mulai curiga kepada ayahnya yang sengaja untuk mencelakai dirinya . Sesampai di halaman rumah , dibantinglah batu besar itu di hadapan ayahnya . Meskipun niat jeleknya telah diketahui , Doyan Nada , sang ayah tetap saja berniat untuk menghabisi nyawa anaknya itu dengan berbagai cara ."
25,Tokoh-20,['limandaru'],antagonist,7,81,"Ketika mereka sedang tertidur pulas , sesosok raksasa yang bernama Limandaru mendekati mereka . Setelah mengambil dendeng itu , Limandaru segera melarikan diri . Ketika Limandaru hendak masuk ke dalam gua , Doyan Nada segera mencegatnya . ancam Limandaru . Merasa ditantang , Limandaru menjadi marah dan langsung menyerang Doyan Nada . Karena kesal , Limandaru terus menyerang Doyan Nada dengan cara membabi buta . Melihat Limandaru tidak bernyawa lagi , Doyan Nada bersama kedua sahabatnya segera kembali ke rumahnya ."
25,Tokoh-21,['ratu jin'],protagonist,1,19,"Pulau ini hanya dihuni oleh ratu jin yang bernama Dewi Anjani , didampingi seorang patih bernama Patih Songan ."
25,Tokoh-22,['pertapa'],protagonist,4,74,"Rupanya , orang itu adalah seorang pertapa yang terlilit oleh akar beringin . Pertapa yang bernama Tameng Muter itu kemudian bercerita kepada Doyan bahwa dirinya sudah sepuluh tahun bertapa karena ingin menjadi raja di pulau itu . Dalam perjalanan mereka , mereka menemukan seorang pertapa yang dililit oleh akar beringin yang sangat besar . Pertapa yang bernama Sigar Penjalin itu sudah dua belas tahun bertapa karena ingin juga menjadi raja di Pulau Lombok ."
25,Tokoh-23,['raksasa'],antagonist,5,83,"Ketika mereka sedang tertidur pulas , sesosok raksasa yang bernama Limandaru mendekati mereka . Raksasa itu hendak mencuri dendeng bekal Doyan Nada . Doyan Nada dan kedua sahabatnya segera mengejar raksasa itu hingga ke tempat persembunyiannya di sebuah gua di daerah Sekaroh . `` Berhenti , hai raksasa tengik ! '' Sesampainya di sana , mereka bertiga langsung disambut oleh sang ibu dan banyak penduduk desa yang datang untuk mengucapkan terima kasih karena telah mengalahkan raksasa yang sering mengganggu ketentraman desa tersebut ."
25,Tokoh-24,['beberi'],others,6,107,"Dewi Anjani mempunyai banyak prajurit dari bangsa jin dan seekor burung peliharaan yang bernama Beberi . Keesokan hari , Dewi Anjani bersama Patih Songan dan Beberi menjelajahi seluruh wilayah daratan pulau tersebut . Setelah menemukan tempat yang cocok , Dewi Anjani segera memerintahkan Beberi untuk menebang pepohonan yang tumbuh sesak dan berdesak-desakan di sekitar tempat itu . Beberi pun segera melaksanakan perintah tuannya . `` Beberi , cepat percikkan banyu urip ( air hidup ) ke tubuh Doyan Nada seru Dewi Anjani kepada burung peliharaannya . Mendengar perintah tuannya , Beberi segera terbang melesat menuju ke tempat Doyan Nada tertindih pohon besar dengan membawa banyu urip ."
25,Tokoh-25,['burung'],others,1,11,Burung itu berparuh perak dan berkuku baja yang sangat tajam .
25,Tokoh-26,['orang'],antagonist,1,12,Maka sebab itulah kedua orang tua dan orang-orang memanggilnya Doyan Nada .
25,Tokoh-27,['nak'],protagonist,1,6,"`` Maafkan Ayah , Nak ."
25,Tokoh-28,['yah'],antagonist,1,13,"`` Tapi , Yah , bukankah Doyan Nada anak kita satu-satunya ? ''"
25,Tokoh-29,['bu'],others,1,12,"`` Bu , anak kita harus segera disingkirkan dari rumah ini ."
25,Tokoh-3,"['istri sang kepala suku', 'istri']",protagonist,2,31,"Setelah beberapa lama menetap di sana , istri sang kepala suku melahirkan seorang bayi laki-laki yang ajaib . Sang istri tidak bisa berbuat apa-apa kecuali pasrah setelah mendengar penjelasan suaminya ."
25,Tokoh-4,['suami'],others,2,35,"Sang istri tidak bisa berbuat apa-apa kecuali pasrah setelah mendengar penjelasan suaminya . Sementara itu , sang ibu yang tidak tahan lagi melihat kelakuan suaminya , menganjurkan anak semata wayangnya itu untuk pergi mengembara ."
25,Tokoh-5,['anak semata wayangnya'],protagonist,1,22,"Sementara itu , sang ibu yang tidak tahan lagi melihat kelakuan suaminya , menganjurkan anak semata wayangnya itu untuk pergi mengembara ."
25,Tokoh-6,['anak kecil'],protagonist,2,27,"Tanpa diduga , ternyata anak kecil yang dihadapinya adalah seorang sakti mandraguna . Serangannya yang datang secara bertubi-tubi dapat dihindari oleh anak kecil itu dengan mudah ."
25,Tokoh-7,['kakek tuan putri'],protagonist,1,24,"Maka itu , hamba menyarankan agar Tuan Putri segera memenuhi pesan kakek Tuan Putri untuk mengisi pulau ini dengan manusia ungkap Patih Songan ."
25,Tokoh-8,['kesepuluh pasangan suami istri'],others,1,15,Kesepuluh pasangan suami istri tersebut kemudian menetap di daerah itu dan hidup sebagai petani .
25,Tokoh-9,['prajurit dari bangsa jin'],others,1,16,Dewi Anjani mempunyai banyak prajurit dari bangsa jin dan seekor burung peliharaan yang bernama Beberi .
26,Tokoh-1,"['istri', 'istri nusa']",others,17,245,"Ia tinggal bersama istri dan adik ipar laki-lakinya di sebuah kampung yang terletak di pinggir Sungai Kahayan , Kalimantan Tengah . Melihat kondisi tersebut , Nusa bersama istri dan adik iparnya memutuskan untuk pindah ke sebuah dusun dengan harapan akan mendapatkan sumber penghidupan yang lebih baik . Setelah berpamitan kepada istrinya , berangkatlah Nusa ke tengah hutan . Dik , tolong rebus telur ini pinta Nusa kepada istrinya . Adik tidak mau , karena Adik tahu telur binatang apa yang Abang bawa itu jawab istri Nusa menolak . Ia pun membangunkan istri dan adik iparnya yang sudah terlelap tidur . Akhirnya , telur itu dimakan sendiri oleh Nusa sampai habis , sementara istri dan adik iparnya kembali melanjutkan tidurnya . Ia pun mulai panik dan kemudian menyuruh istri dan adik iparnya untuk membantu menggaruk tubuhnya . Melihat kondisinya seperti itu , Nusa segera menyuruh adik iparnya untuk pergi mencari bantuan , sementara istrinya terus membantu menggaruk tubuhnya . Tapi Adik tidak usah sedih karena ini sudah takdir Tuhan ujar Nusa kepada istrinya . Istrinya hanya terdiam dan bersedih melihat nasib malang yang menimpa suaminya . Menjelang senja , Nusa berpesan kepada istrinya . Istrinya pun tidak kuat menahan tangis . Adik tidak mau kehilangan Abang istri Nusa mengiba sambil menangis tersedu-sedu . Setelah Abang pergi , pulanglah bersama warga itu ujar Nusa kepada istrinya . Istri Nusa dan semua warga segera menjauh dari sungai . Istri dan adik ipar Nusa pun mengikuti rombongan itu ."
26,Tokoh-10,['bang'],protagonist,3,20,"`` Baik , Bang jawab adik iparnya . `` Maaf , Bang . `` Bang , jangan tinggalkan Adik ."
26,Tokoh-11,['dik'],others,4,36,"Dik , tolong rebus telur ini pinta Nusa kepada istrinya . `` Maafkan Abang , Dik . `` Dik , nanti malam akan turun hujan lebat diiringi guntur dan petir . `` Sudahlah , Dik ."
26,Tokoh-2,['suami'],protagonist,2,18,Istrinya hanya terdiam dan bersedih melihat nasib malang yang menimpa suaminya . Ia benar-benar akan kehilangan suaminya .
26,Tokoh-3,"['adik', 'adik ipar nusa', 'adik ipar', 'adik iparnya']",others,16,252,"Ia tinggal bersama istri dan adik ipar laki-lakinya di sebuah kampung yang terletak di pinggir Sungai Kahayan , Kalimantan Tengah . Pekerjaan sehari-hari Nusa dan adik iparnya adalah bercocok tanam dan menangkap ikan di Sungai Kahayan . Melihat kondisi tersebut , Nusa bersama istri dan adik iparnya memutuskan untuk pindah ke sebuah dusun dengan harapan akan mendapatkan sumber penghidupan yang lebih baik . Akhirnya , Nusa dan adik iparnya secara bergantian memotong pohon itu dengan menggunakan kapak . Kamu selesaikan saja pekerjaan ini kata Nusa kepada adik iparnya yang sedang memotong pohon itu . `` Baik , Bang jawab adik iparnya . Adik tidak mau , karena Adik tahu telur binatang apa yang Abang bawa itu jawab istri Nusa menolak . Ia pun membangunkan istri dan adik iparnya yang sudah terlelap tidur . Akhirnya , telur itu dimakan sendiri oleh Nusa sampai habis , sementara istri dan adik iparnya kembali melanjutkan tidurnya . Ia pun mulai panik dan kemudian menyuruh istri dan adik iparnya untuk membantu menggaruk tubuhnya . Melihat kondisinya seperti itu , Nusa segera menyuruh adik iparnya untuk pergi mencari bantuan , sementara istrinya terus membantu menggaruk tubuhnya . Tapi Adik tidak usah sedih karena ini sudah takdir Tuhan ujar Nusa kepada istrinya . Tidak lama kemudian , adik iparnya kembali bersama dua puluh orang warga yang siap untuk membantunya . `` Bang , jangan tinggalkan Adik . Adik tidak mau kehilangan Abang istri Nusa mengiba sambil menangis tersedu-sedu . Istri dan adik ipar Nusa pun mengikuti rombongan itu ."
26,Tokoh-4,['abang'],protagonist,13,148,"Adik tidak mau , karena Adik tahu telur binatang apa yang Abang bawa itu jawab istri Nusa menolak . `` Ah , Abang tidak peduli ini telur binatang apa . Yang penting Abang bisa kenyang . Abang sudah tidak kuat lagi menahan lapar kata Nusa dengan nada ketus . `` Maafkan Abang , Dik . Rupanya telur yang Abang makan tadi malam adalah telur naga . Lihat tubuh dan kaki Abang . Sebentar lagi Abang akan menjadi seekor naga . Saat sungai banjir , Abang akan menuju ke Sungai Kahayan dan terus ke muara . Abang akan tinggal beberapa waktu di sana dan kemudian meneruskan perjalanan ke laut . Di sanalah Abang akan tinggal untuk selamanya ucap Nusa sambil meneteskan air mata . Adik tidak mau kehilangan Abang istri Nusa mengiba sambil menangis tersedu-sedu . Setelah Abang pergi , pulanglah bersama warga itu ujar Nusa kepada istrinya ."
26,Tokoh-5,"['ikan saluang', 'ikan']",antagonist,13,132,"tanya Ikan Jelawat bingung . tanya Ikan Jelawat bertambah bingung . Bersiapsiap saja menunggu komando dariku ujar Ikan Saluang . Akhirnya , semua ikan yang ada di situ setuju dengan keputusan Ikan Saluang . Keesokan harinya , Ikan Saluang mulai menjalankan rencananya . `` Hei Ikan Saluang , kenapa kamu bersedih ? '' Ada sesuatu yang membuat hamba bersedih jawab Ikan Saluang . `` Apakah itu , Ikan Saluang ? Kemarin hamba bertemu seekor naga besar di lautan sana kata Ikan Saluang . Bahkan dia menantang Tuan untuk mengadu kekuatan jawab Ikan Saluang . Mendengar cerita Ikan Saluang itu , Naga Nusa pun naik pitam . `` Baik , Tuan Naga jawab Ikan Saluang dengan senang hati . Keesokan harinya , datanglah Naga Nusa menuju tempat yang ditunjukkan oleh Ikan Saluang ."
26,Tokoh-6,"['nusa', 'naga nusa', 'naga', 'naga besar']",protagonist,48,647,"Alkisah , pada zaman dahulu kala , hiduplah seorang laki-laki bernama Nusa . Pekerjaan sehari-hari Nusa dan adik iparnya adalah bercocok tanam dan menangkap ikan di Sungai Kahayan . Melihat kondisi tersebut , Nusa bersama istri dan adik iparnya memutuskan untuk pindah ke sebuah dusun dengan harapan akan mendapatkan sumber penghidupan yang lebih baik . Akhirnya , Nusa dan adik iparnya secara bergantian memotong pohon itu dengan menggunakan kapak . Akhirnya , Nusa memutuskan untuk pergi mencari makanan ke hutan di sekitar sungai itu . Kamu selesaikan saja pekerjaan ini kata Nusa kepada adik iparnya yang sedang memotong pohon itu . Setelah berpamitan kepada istrinya , berangkatlah Nusa ke tengah hutan . Tidak lama kemudian , Nusa sudah kembali membawa sebutir telur yang besarnya dua kali lipat telur angsa . Dik , tolong rebus telur ini pinta Nusa kepada istrinya . Abang sudah tidak kuat lagi menahan lapar kata Nusa dengan nada ketus . Akhirnya , telur itu dimasak sendiri oleh Nusa . Akhirnya , telur itu dimakan sendiri oleh Nusa sampai habis , sementara istri dan adik iparnya kembali melanjutkan tidurnya . Keesokan harinya , alangkah terkejutnya Nusa saat terbangun dari tidurnya . Melihat kondisinya seperti itu , Nusa segera menyuruh adik iparnya untuk pergi mencari bantuan , sementara istrinya terus membantu menggaruk tubuhnya . Menjelang siang , keadaan Nusa semakin mengerikan . Dari kaki sampai ke ketiaknya telah berubah menjadi naga , sedangkan tangan , leher , dan kepalanya masih berwujud manusia . Rupanya telur yang Abang makan tadi malam adalah telur naga . Tapi Adik tidak usah sedih karena ini sudah takdir Tuhan ujar Nusa kepada istrinya . Namun , saat melihat tubuh Nusa , mereka tidak dapat berbuat apa-apa karena mereka belum pernah melihat kejadian aneh seperti itu . Akhirnya , hampir sehari semalam , mereka hanya duduk mengelilingi tubuh Nusa yang tergeletak tidak berdaya di atas pasir sambil memerhatikan perkembangan selanjutnya . Keesokan harinya , Nusa benar-benar sudah berubah menjadi seekor ular naga . Menjelang siang , Nusa meminta kepada seluruh warga agar menggulingkan tubuhnya ke sungai . Aku sudah tidak kuat lagi menahan terik matahari keluh Nusa . Namun , baru beberapa saat berada di dalam air , tiba-tiba Nusa merasa sangat lapar . seru Nusa sambil menahan rasa lapar . Menjelang senja , Nusa berpesan kepada istrinya . Di sanalah Abang akan tinggal untuk selamanya ucap Nusa sambil meneteskan air mata . Setelah Abang pergi , pulanglah bersama warga itu ujar Nusa kepada istrinya . Ketika malam sudah larut , apa yang diramalkan Nusa benar-benar terjadi . Mereka sudah tidak dapat lagi menolong Nusa . Sementara itu , Nusa sudah tiba di muara Sungai Kahayan . `` Apa yang harus kita lakukan untuk mengusir naga itu ? '' Aku akan bercerita kepada naga itu bahwa di lautan sana ada seekor naga besar yang ingin mengadu kekuatan dengannya kata Ikan Saluang , sejenis ikan teri . Ia diam termenung seorang diri di suatu tempat yang tidak jauh dari naga itu berada . Ia berpikir naga itu tidak mungkin memangsa tubuhnya yang kecil itu , karena tentu tidak akan mengenyangkannya . Tidak lama kemudian , naga itu pun datang menghampirinya . tanya Naga Nusa . Katakanlah desak Naga Nusa . Kemarin hamba bertemu seekor naga besar di lautan sana kata Ikan Saluang . Naga ? tanya Naga Nusa yang mulai gusar . Mendengar cerita Ikan Saluang itu , Naga Nusa pun naik pitam . `` Berani sekali naga itu menantangku ! Aku akan menunggunya seru Naga Nusa . Keesokan harinya , datanglah Naga Nusa menuju tempat yang ditunjukkan oleh Ikan Saluang . Setelah menunggu beberapa lama , akhirnya seekor naga besar datang menghampirinya . Namun , saat Naga Nusa hendak membuka mulut untuk menyerang , tiba-tiba ia terbangun . Dengan sisa tenaga yang ada , ia meluncur cepat menuju hutan besar , dan selamanya menjadi naga yang tak terkejar oleh siapapun ."
26,Tokoh-7,"['tuan naga', 'tuan']",protagonist,6,50,"`` Iya , Tuan Naga . `` Begini , Tuan . `` Besarnya hampir sama seperti Tuan . Rupanya dia sudah mengetahui keberadaan Tuan di sini . Bahkan dia menantang Tuan untuk mengadu kekuatan jawab Ikan Saluang . `` Baik , Tuan Naga jawab Ikan Saluang dengan senang hati ."
26,Tokoh-8,['ular naga'],protagonist,1,12,"Keesokan harinya , Nusa benar-benar sudah berubah menjadi seekor ular naga ."
26,Tokoh-9,['warga'],others,8,98,"Menjelang siang , Nusa meminta kepada seluruh warga agar menggulingkan tubuhnya ke sungai . Warga pun beramai-ramai mendorong tubuhnya ke dalam sungai . Warga pun segera berpencar mencari ikan di danau atau telaga yang berada di sekitar hutan . Beberapa lama kemudian , warga kembali dengan membawa ikan yang banyak . Sampaikan hal ini kepada warga agar segera meninggalkan tempat ini . Setelah Abang pergi , pulanglah bersama warga itu ujar Nusa kepada istrinya . Istri Nusa dan semua warga segera menjauh dari sungai . Setelah air Sungai Rungan surut , para warga kembali ke perkampungan mereka ."
35,Tokoh-1,['ibu'],protagonist,4,65,"Ketika Banta Seudang berusia sepuluh tahun , ia bertanya kepada ibunya Mak , dari mana kita mendapatkan makanan setiap hari ? Ibunya menjawab Pakcikmu yang memberikannya . Ibunya menyetujui gagasan itu , dan Banta Seudang pun berangkat mengembara hingga masuk ke hutan belantara . Ibunya membuka pintu dan berkata Banta , selama kau pergi , pakcikmu tidak pernah memberi kami uang belanja lagi . ''"
35,Tokoh-10,"['banta seudang', 'banta']",protagonist,22,299,"Banta Seudang adalah anak seorang raja di sebuah negeri . Ketika Banta Seudang berusia sepuluh tahun , ia bertanya kepada ibunya Mak , dari mana kita mendapatkan makanan setiap hari ? Kalau begitu , aku akan meninggalkan negeri ini untuk mencari obat yang bisa menyembuhkan mata ayah kata Banta Seudang . Ibunya menyetujui gagasan itu , dan Banta Seudang pun berangkat mengembara hingga masuk ke hutan belantara . Namun , Banta Seudang merasa heran , karena setelah selesai beribadah , mereka seketika menghilang dari pandangan . Begitu selesai , aku akan memegang tangannya agar ia tidak menghilang pikir Banta Seudang . Sesuai rencananya , ketika imam hendak pergi setelah salat , Banta Seudang memegang kainnya . `` Agar bapak tidak menghilang seperti tadi saat Asar jawab Banta Seudang tegas . Banta Seudang menjawab Aku mencari obat untuk menyembuhkan kebutaan ayahku . '' Banta Seudang pun mengikuti petunjuknya . Jin pari menjemput Banta Seudang dan membawanya kepada Mak Toyo . tanya Banta Seudang . Mak Toyo pun menyarankan agar Banta Seudang menyamar sebagai kucing dan bersembunyi di kolong dapur . Banta Seudang yang menyamar sebagai kucing pun mengeong seperti yang diajarkan . Jin pari kemudian mengusulkan agar puteri bungsu menikah dengan Banta Seudang , dan mereka pun setuju . Jin pari dan Banta Seudang terbang dengan baju terbang , sementara puteri bungsu dan Mak Toyo menunggangi gajah putih . seru Banta Seudang . Ibunya membuka pintu dan berkata Banta , selama kau pergi , pakcikmu tidak pernah memberi kami uang belanja lagi . '' Banta Seudang terharu mendengar hal itu . Banta Seudang mencoba menenangkan ayahnya , lalu mengambil bunga bangkawali dan mencelupkannya ke dalam air . Namun , Banta Seudang mencegahnya . Sejak saat itu , Banta Seudang beserta istrinya dan Mak Toyo tinggal di istana bersama ayahnya ."
35,Tokoh-11,['gajah putih'],others,4,61,"Nanti akan datang seekor gajah putih , ikutilah dia ujar sang aulia . Ketika gajah putih itu tiba , ia naik ke punggungnya dan berangkat bersama hewan tersebut . Setelah pernikahan mereka , gajah putih datang untuk membawa mereka pulang . Jin pari dan Banta Seudang terbang dengan baju terbang , sementara puteri bungsu dan Mak Toyo menunggangi gajah putih ."
35,Tokoh-12,['wanita tua'],protagonist,1,18,Sang raja mengabulkan permintaan mereka dan menunjuk seorang wanita tua bernama Mak Toyo untuk menjaga tempat tersebut .
35,Tokoh-13,"['imam salat', 'imam']",others,4,32,"`` Aku akan duduk dekat imam salat . Sesuai rencananya , ketika imam hendak pergi setelah salat , Banta Seudang memegang kainnya . tanya sang imam . tanya sang imam lagi ."
35,Tokoh-14,"['mak', 'mak toyo']",protagonist,17,207,"`` Mak , aku sudah meminta pakcik untuk menyekolahkan aku , tapi ia menolak . Sang raja mengabulkan permintaan mereka dan menunjuk seorang wanita tua bernama Mak Toyo untuk menjaga tempat tersebut . Setelah itu , Mak Toyo menepuk-nepuk air tiga kali , dan muncullah bunga ajaib bernama bangkawali yang membuat para puteri pingsan . Suatu malam , jin pari mendatangi Mak Toyo . Mak Toyo heran karena jin itu tahu namanya , tetapi akhirnya ia membukakan pintu . `` Aku diperintahkan oleh raja jawab Mak Toyo . `` Baik kata Mak Toyo . Jin pari menjemput Banta Seudang dan membawanya kepada Mak Toyo . `` Kita harus mencuri baju terbang puteri raja saat mereka mandi ujar Mak Toyo . Mak Toyo pun menyarankan agar Banta Seudang menyamar sebagai kucing dan bersembunyi di kolong dapur . Ketika Mak Toyo memanggilnya , ia harus mengeong . Saat mereka sibuk bermain , Mak Toyo memanggil kucingnya . Akhirnya , puteri bungsu tinggal bersama Mak Toyo . Jin pari dan Banta Seudang terbang dengan baju terbang , sementara puteri bungsu dan Mak Toyo menunggangi gajah putih . `` Mak ! Mak ! '' Sejak saat itu , Banta Seudang beserta istrinya dan Mak Toyo tinggal di istana bersama ayahnya ."
35,Tokoh-15,"['jin', 'jin pari']",protagonist,8,111,"Di atas pohon di tepi sungai itu , ada seekor jin pari yang memiliki baju terbang . Suatu malam , jin pari mendatangi Mak Toyo . Mak Toyo heran karena jin itu tahu namanya , tetapi akhirnya ia membukakan pintu . tanya jin pari . Aku datang karena ada adikku yang ingin mencari bunga bangkawali untuk mengobati kebutaan ayahnya jelas jin pari . Jin pari menjemput Banta Seudang dan membawanya kepada Mak Toyo . Jin pari kemudian mengusulkan agar puteri bungsu menikah dengan Banta Seudang , dan mereka pun setuju . Jin pari dan Banta Seudang terbang dengan baju terbang , sementara puteri bungsu dan Mak Toyo menunggangi gajah putih ."
35,Tokoh-16,"['aulia', 'aulia al']",others,3,30,"Ia tidak tahu bahwa mereka adalah arwah para aulia Allah . `` Aku adalah seorang aulia . Nanti akan datang seekor gajah putih , ikutilah dia ujar sang aulia ."
35,Tokoh-17,['kucing'],protagonist,1,10,"Saat mereka sibuk bermain , Mak Toyo memanggil kucingnya ."
35,Tokoh-18,['bapak'],others,1,14,`` Agar bapak tidak menghilang seperti tadi saat Asar jawab Banta Seudang tegas .
35,Tokoh-19,['lain'],others,1,7,Puteri-puteri lainnya juga menyampaikan keinginan mereka .
35,Tokoh-2,['pakcik'],antagonist,3,46,"Ibunya menjawab Pakcikmu yang memberikannya . Ibunya membuka pintu dan berkata Banta , selama kau pergi , pakcikmu tidak pernah memberi kami uang belanja lagi . '' Sementara itu , ayahnya yang buta berkata Jika aku tidak buta , pasti pakcikmu sudah kubacok wajahnya ! ''"
35,Tokoh-20,['nek'],protagonist,2,19,"`` Nek , tolong buka pintu ! '' `` Nek , siapa yang menyuruhmu tinggal di sini ? ''"
35,Tokoh-3,"['puteri bungsu', 'puteri bungsunya']",protagonist,6,99,"Namun , puteri bungsunya menolak Aku tidak mau menikah jika belum menemukan suami pilihan sendiri . '' Saat para puteri sedang asyik mandi kucing '' itu mencuri baju terbang puteri bungsu dan membawanya lari ke atas pohon . Ketika mereka naik ke darat , mereka baru menyadari bahwa baju puteri bungsu hilang . Akhirnya , puteri bungsu tinggal bersama Mak Toyo . Jin pari kemudian mengusulkan agar puteri bungsu menikah dengan Banta Seudang , dan mereka pun setuju . Jin pari dan Banta Seudang terbang dengan baju terbang , sementara puteri bungsu dan Mak Toyo menunggangi gajah putih ."
35,Tokoh-4,['puteri raja'],protagonist,1,15,`` Kita harus mencuri baju terbang puteri raja saat mereka mandi ujar Mak Toyo .
35,Tokoh-5,['raja'],protagonist,9,140,"Ketika ia lahir , sang raja telah mengalami kebutaan . Karena kondisinya , raja menyerahkan takhta kepada adik kandungnya . Raja baru itu membangun sebuah rumah untuk saudaranya yang buta , yang berjarak sekitar satu kilometer dari istana . Sementara itu , di sebuah negeri lain , ada seorang raja yang memiliki tujuh puteri . Suatu hari , sang raja berkata Jika aku mengawinkan salah satu puteriku , maka aku akan menikahkan semuanya sekaligus . '' Sang raja mengabulkan permintaan mereka dan menunjuk seorang wanita tua bernama Mak Toyo untuk menjaga tempat tersebut . `` Aku diperintahkan oleh raja jawab Mak Toyo . Kakak-kakaknya pun pulang dan melapor kepada raja , tetapi sang raja tidak peduli dan bahkan melarang mereka kembali ke kolam . Keesokan harinya , sang raja yang telah sembuh terbang mengelilingi istana adiknya dengan baju terbang ."
35,Tokoh-6,"['ayah', 'ayah banta seudang']",protagonist,12,184,"Siapa yang mencarikannya , sedangkan ayah dalam keadaan buta ? '' Kalau begitu , aku akan meninggalkan negeri ini untuk mencari obat yang bisa menyembuhkan mata ayah kata Banta Seudang . Banta Seudang menjawab Aku mencari obat untuk menyembuhkan kebutaan ayahku . '' Mereka mengusulkan kepada ayahnya Ayah , sediakan masing-masing dari kami baju terbang agar kami bisa pergi ke mana saja . Aku datang karena ada adikku yang ingin mencari bunga bangkawali untuk mengobati kebutaan ayahnya jelas jin pari . Sementara itu , ayahnya yang buta berkata Jika aku tidak buta , pasti pakcikmu sudah kubacok wajahnya ! '' Banta Seudang mencoba menenangkan ayahnya , lalu mengambil bunga bangkawali dan mencelupkannya ke dalam air . Setelah itu , ia mengompres air tersebut ke mata ayahnya . Seketika , penglihatan ayahnya kembali normal . Begitu matanya terbuka , sang ayah segera mengambil pedangnya , ingin menyerang adiknya yang telah melupakannya . Akhirnya , adiknya meminta maaf atas semua kesalahannya dan mengembalikan kerajaan kepada ayah Banta Seudang . Sejak saat itu , Banta Seudang beserta istrinya dan Mak Toyo tinggal di istana bersama ayahnya ."
35,Tokoh-7,['istri'],others,1,17,"Sejak saat itu , Banta Seudang beserta istrinya dan Mak Toyo tinggal di istana bersama ayahnya ."
35,Tokoh-8,"['adik', 'adik kandungnya']",antagonist,4,61,"Karena kondisinya , raja menyerahkan takhta kepada adik kandungnya . Aku datang karena ada adikku yang ingin mencari bunga bangkawali untuk mengobati kebutaan ayahnya jelas jin pari . Begitu matanya terbuka , sang ayah segera mengambil pedangnya , ingin menyerang adiknya yang telah melupakannya . Akhirnya , adiknya meminta maaf atas semua kesalahannya dan mengembalikan kerajaan kepada ayah Banta Seudang ."
35,Tokoh-9,['ketujuh puteri'],protagonist,2,28,"Setiap Jumat , ketujuh puteri turun dengan baju terbang mereka , lalu berenang dan bermain di kolam . Ketika Jumat tiba , ketujuh puteri datang untuk mandi ."
87,Tokoh-1,['tetangga'],others,1,17,"Baru sebentar dia duduk didepan rumahnya , kebetulan lewat dua orang yang tidak lain adalah tetangganya ."
87,Tokoh-10,['puyang'],others,2,63,ini berarti dirinya sudah dapat terlihat kembali Untunglah hari itu masih ada orang yang ingat dan mengenalnya sehingga suasana di sungai menjadi bertambah ramai dan heboh Kejadian ini dengan cepat disampaikan warga kepada puyang dan sesepuh Dusun ini sehingga mereka beramai-ramai pergi menuju ke tepian sungai . Di hadapan para puyang dia menceritakan semua yang dialaminya dari awal hingga kejadian hari ini .
87,Tokoh-11,['warga'],others,1,47,ini berarti dirinya sudah dapat terlihat kembali Untunglah hari itu masih ada orang yang ingat dan mengenalnya sehingga suasana di sungai menjadi bertambah ramai dan heboh Kejadian ini dengan cepat disampaikan warga kepada puyang dan sesepuh Dusun ini sehingga mereka beramai-ramai pergi menuju ke tepian sungai .
87,Tokoh-12,['ular'],others,5,91,"ini seperti jejak seekor ular `` desisnya . Jika benar ini adalah jejak seeokor ular , tak sanggup dia membayangkan betapa besar sipemilik jejak itu . Ternyata benda itu adalah Belulus Ulakh ( pergantian kulit yang terjadi pada ular , dimanan kulit lama mengelupas dan ditinggalkan setelah berganti kulit yang baru ) . melihat besar dan panjang nya belulus ulakh ini , tentu sudah dapat diduga betapa besar dan panjangnya ular ini . Sepanjang jalan , pikirannya tak lepas dari bayang-bayang jejak ular dan benda yang ia lilitkan di pinggangnya ."
87,Tokoh-2,['teman sepermainannya'],others,1,17,Pernah ada keinginan yang hampir tak dapat terbendung lagi dia ingin dapat berkumpul dengan teman sepermainannya .
