story_id,sentence_id,characters,confidences
177,13,['rakyat'],[-1.0]
177,14,['Prabu Tapa'],[-1.0]
177,15,"['Purbasari', 'patih istana']","[-1.0, -1.0]"
177,16,['Purbasari'],[-1.0]
177,18,['Purbasari'],[-1.0]
177,19,"['Lutung', 'Purbasari']","[-1.0, -1.0]"
177,25,['Purbasari'],[-1.0]
177,26,['Purbararang'],[-1.0]
177,31,['Lutung Kasarung'],[-1.0]
177,32,['Purbararang'],[-1.0]
177,35,['Lutung Kasarung'],[-1.0]
177,36,"['Lutung Kasarung', 'ayahnya']","[-1.0, -1.0]"
177,37,['perempuan'],[-1.0]
177,38,['Purbararang'],[-1.0]
177,39,['Purbasari'],[-1.0]
177,40,['Pangeran Lutung Kasarung'],[-1.0]
177,41,['Purbararang'],[-1.0]
178,0,['Rojali'],[-1.0]
178,1,"['pedagang', 'masyarakat sekitar']","[-1.0, -1.0]"
178,2,['Pak Sabeni'],[-1.0]
178,3,['pemuda'],[-1.0]
178,4,['Pak Sabeni'],[-1.0]
178,5,['pemuda'],[-1.0]
178,6,['Pak Sabeni'],[-1.0]
178,8,['Pak Sabeni'],[-1.0]
178,9,['Pak Sabeni'],[-1.0]
178,10,"['Rojali', 'Salamah']","[-1.0, -1.0]"
178,11,"['Rojali', 'Pak Sabeni', 'pemuda']","[-1.0, -1.0, -1.0]"
178,12,['Pak Sabeni'],[-1.0]
178,15,['Pak Sabeni'],[-1.0]
179,0,['Rio Tabing'],[-1.0]
179,6,"['rakyat', 'Rio Tabing']","[-1.0, -1.0]"
179,9,['Rio Tabing'],[-1.0]
179,11,['Dewa'],[-1.0]
179,13,"['Rio Tabing', 'Dewa']","[-1.0, -1.0]"
179,14,['Dewa'],[-1.0]
179,15,['Rio Tabing'],[-1.0]
179,16,['Rio Tabing'],[-1.0]
179,19,['alam'],[-1.0]
179,20,['Rio Tabing'],[-1.0]
179,23,['Rio Tabing'],[-1.0]
179,24,['Rio Tabing'],[-1.0]
180,0,['nenek tua'],[-1.0]
180,3,['Raja'],[-1.0]
180,4,"['neneknya', 'Piatu']","[-1.0, -1.0]"
180,5,['Nak'],[-1.0]
180,6,['neneknya'],[-1.0]
180,7,['Piatu'],[-1.0]
180,8,['neneknya'],[-1.0]
180,9,"['neneknya', 'Piatu']","[-1.0, -1.0]"
180,10,['Piatu'],[-1.0]
180,11,['Raja'],[-1.0]
180,13,['Raja'],[-1.0]
180,14,['Piatu'],[-1.0]
180,16,"['neneknya', 'Nek']","[-1.0, -1.0]"
180,18,['Raja'],[-1.0]
180,19,['neneknya'],[-1.0]
180,22,"['Piatu', 'Raja']","[-1.0, -1.0]"
180,23,['Piatu'],[-1.0]
180,24,['Raja'],[-1.0]
180,26,['Raja'],[-1.0]
180,27,"['Piatu', 'Raja']","[-1.0, -1.0]"
180,29,['Piatu'],[-1.0]
180,31,['neneknya'],[-1.0]
180,32,"['Piatu', 'neneknya']","[-1.0, -1.0]"
180,33,['neneknya'],[-1.0]
180,34,"['Piatu', 'nenek']","[-1.0, -1.0]"
181,0,['ibu tua'],[-1.0]
181,1,['ibu'],[-1.0]
181,2,['Ibumu'],[-1.0]
181,3,['ular gaib'],[-1.0]
181,4,['Sulung'],[-1.0]
181,8,"['Bungsu', 'Ibu']","[-1.0, -1.0]"
181,9,['Bungsu'],[-1.0]
181,10,['ular gaib'],[-1.0]
181,11,['Ular gaib'],[-1.0]
181,12,"['Bungsu', 'ibunya']","[-1.0, -1.0]"
181,13,['ular gaib'],[-1.0]
181,14,"['Ular', 'ibuku']","[-1.0, -1.0]"
181,16,['ular gaib'],[-1.0]
181,17,"['ibunya', 'Bungsu']","[-1.0, -1.0]"
181,18,"['Ular gaib', 'gaib', 'Bungsu', 'ibunya']","[-1.0, -1.0, -1.0, -1.0]"
181,19,['ibunya'],[-1.0]
181,20,"['ibunya', 'Bungsu']","[-1.0, -1.0]"
181,21,['ular gaib'],[-1.0]
181,22,['ular gaib'],[-1.0]
181,23,"['Bungsu', 'suaminya']","[-1.0, -1.0]"
181,24,"['Sulung', 'Bungsu']","[-1.0, -1.0]"
181,25,"['ular gaib', 'pemuda']","[-1.0, -1.0]"
181,27,"['ular gaib', 'Ular gaib', 'Bungsu']","[-1.0, -1.0, -1.0]"
181,29,"['ular', 'pemuda', 'ular']","[-1.0, -1.0, -1.0]"
181,30,"['Ular gaib', 'pangeran kerajaan']","[-1.0, -1.0]"
181,31,"['Pangeran', 'Bungsu', 'ibunya']","[-1.0, -1.0, -1.0]"
181,32,['Sulung'],[-1.0]
182,0,"['Sultan Maulana Hasanuddin', 'sultan']","[-1.0, -1.0]"
182,1,"['Sultan Maulana Hasanuddin', 'kakek', 'Prabu Surawosan', 'Prabu Pucuk Umun']","[-1.0, -1.0, -1.0, -1.0]"
182,2,['Prabu Surawosan'],[-1.0]
182,4,['ayahnya'],[-1.0]
182,5,"['Maulana Hasanuddin', 'ayahnya']","[-1.0, -1.0]"
182,6,['Maulana Hasanuddin'],[-1.0]
182,7,['Prabu Pucuk Umun'],[-1.0]
182,8,['Prabu Pucuk Umun'],[-1.0]
182,10,['Prabu Pucuk Umun'],[-1.0]
182,11,"['Prabu Pucuk Umun', 'Sultan Maulana Hasanuddin']","[-1.0, -1.0]"
182,12,['Maulana Hasanuddin'],[-1.0]
183,0,['Rio Raos'],[-1.0]
183,2,"['Panjang', 'Mahadali', 'Nagaseni']","[-1.0, -1.0, -1.0]"
183,3,['Rio Raos'],[-1.0]
183,4,['Rio Raos'],[-1.0]
183,6,['Rio Raos'],[-1.0]
183,7,['Penduduk wilayah'],[-1.0]
183,8,"['penduduk', 'Rio Raos', 'penduduk']","[-1.0, -1.0, -1.0]"
183,9,"['Rio Raos', 'raja wilayah']","[-1.0, -1.0]"
183,10,"['raja', 'Rio Raos']","[-1.0, -1.0]"
183,11,"['raja', 'Rio Raos']","[-1.0, -1.0]"
183,12,['Rio Raos'],[-1.0]
183,15,['Rio Raos'],[-1.0]
183,17,['Rio Raos'],[-1.0]
183,22,"['Rio Raos', 'penduduk']","[-1.0, -1.0]"
183,26,['Rio Raos'],[-1.0]
183,28,['penduduk'],[-1.0]
183,29,['penduduk'],[-1.0]
183,30,['penduduk'],[-1.0]
183,31,['Rio Raos'],[-1.0]
183,32,['Rio Raos'],[-1.0]
183,33,['Rio Raos'],[-1.0]
184,0,['raksasa'],[-1.0]
184,1,['Raksasa'],[-1.0]
184,4,['Tulap'],[-1.0]
184,5,['lelaki tua'],[-1.0]
184,6,['Lelaki tua'],[-1.0]
184,7,['lelaki tua'],[-1.0]
184,8,"['Tulap', 'lelaki tua']","[-1.0, -1.0]"
184,9,['lelaki tua'],[-1.0]
184,10,['lelaki tua'],[-1.0]
184,13,['lelaki tua'],[-1.0]
184,15,['lelaki tua'],[-1.0]
184,16,"['tikus jantan', 'burung mutuo']","[-1.0, -1.0]"
184,18,"['lelaki tua', 'raksasa']","[-1.0, -1.0]"
184,20,['lelaki tua'],[-1.0]
184,21,"['lelaki tua', 'tikus', 'burung mutuo']","[-1.0, -1.0, -1.0]"
184,24,['lelaki tua'],[-1.0]
184,25,['Lelaki tua'],[-1.0]
184,26,['Tikus jantan'],[-1.0]
184,28,['Burung mutuo'],[-1.0]
184,31,['lelaki tua'],[-1.0]
184,32,"['lelaki tua', 'tikus', 'burung mutuo']","[-1.0, -1.0, -1.0]"
184,35,['lelaki tua'],[-1.0]
184,36,['Lelaki tua'],[-1.0]
184,37,['Tikus jantan'],[-1.0]
184,39,['Burung mutuo'],[-1.0]
184,42,['Lelaki tua'],[-1.0]
184,43,"['Tikus jantan', 'raksasa']","[-1.0, -1.0]"
184,45,['burung mutuo'],[-1.0]
184,47,['lipan besar'],[-1.0]
184,49,['Lelaki tua'],[-1.0]
184,50,['raksasa ganas'],[-1.0]
184,51,"['lelaki tua', 'tikus jantan', 'lipan besar', 'burung mutuo']","[-1.0, -1.0, -1.0, -1.0]"
184,52,['raksasa ganas'],[-1.0]
185,2,"['Wamborowamboro', 'Wangguunggu Panda']","[-1.0, -1.0]"
185,3,['Wangguunggu Panda'],[-1.0]
185,4,['Wangguunggu Panda'],[-1.0]
185,5,['Panda'],[-1.0]
185,7,['Wamborowamboro'],[-1.0]
185,8,['Panda'],[-1.0]
185,9,['Wangguunggu Panda'],[-1.0]
185,12,['Wangguunggu Panda'],[-1.0]
185,14,"['Ende bhawo', 'ende bhawo']","[-1.0, -1.0]"
185,15,['Wangguunggu Panda'],[-1.0]
185,16,['burung gagak'],[-1.0]
185,17,['Wangguunggu Panda'],[-1.0]
185,18,"['Burung gagak', 'Wangguunggu Panda']","[-1.0, -1.0]"
185,19,"['burung gagak', 'Wangguunggu Panda']","[-1.0, -1.0]"
185,21,['Wangguunggu Panda'],[-1.0]
185,22,['Wamborowamboro'],[-1.0]
185,24,"['masyarakat', 'penduduk']","[-1.0, -1.0]"
185,28,['Penduduk'],[-1.0]
185,30,['pemuda'],[-1.0]
185,32,['pemuda'],[-1.0]
185,34,['pemuda'],[-1.0]
185,36,['penduduk desa'],[-1.0]
185,39,['sara'],[-1.0]
185,40,['pemimpin desa'],[-1.0]
186,0,"['pendekar', 'panglima perang']","[-1.0, -1.0]"
186,4,['Raja Sigi'],[-1.0]
186,5,['Raja Sigi'],[-1.0]
186,7,['istrinya'],[-1.0]
186,8,"['Raja Sigi', 'Sigi']","[-1.0, -1.0]"
186,10,['Raja Sigi'],[-1.0]
186,11,"['istrinya', 'Raja Sigi']","[-1.0, -1.0]"
186,12,['Dinda'],[-1.0]
186,14,['istri Raja Sigi'],[-1.0]
186,15,['warga Bulili'],[-1.0]
186,16,['ayah'],[-1.0]
186,17,"['Sigi', 'Raja Sigi']","[-1.0, -1.0]"
186,20,"['Bantili', 'Raja Sigi']","[-1.0, -1.0]"
186,22,['Raja Sigi'],[-1.0]
186,23,"['Bantili', 'Makeku']","[-1.0, -1.0]"
186,24,"['Bantili', 'Makeku']","[-1.0, -1.0]"
186,25,['Raja Sigi'],[-1.0]
186,27,"['Makeku', 'Bantili']","[-1.0, -1.0]"
186,28,['pengawal'],[-1.0]
186,29,"['Bantili', 'Makeku', 'Bantili']","[-1.0, -1.0, -1.0]"
186,30,['pengawal'],[-1.0]
186,31,"['Makeku', 'Bantili', 'istri Raja Sigi']","[-1.0, -1.0, -1.0]"
186,32,['Raja Sigi'],[-1.0]
186,33,['Tadulako Bulili'],[-1.0]
187,0,['To Baka'],[-1.0]
187,2,['To Baka Keo'],[-1.0]
187,3,['Raja'],[-1.0]
187,4,['Raja'],[-1.0]
187,5,['To Baka Keo'],[-1.0]
187,6,['pemuda'],[-1.0]
187,8,['burung ajaib'],[-1.0]
187,9,"['Burung', 'To Baka']","[-1.0, -1.0]"
187,12,['To Baka Keo'],[-1.0]
187,13,['burung'],[-1.0]
187,14,['To Baka'],[-1.0]
187,15,['Burung'],[-1.0]
187,16,['To Baka Keo'],[-1.0]
187,17,['Burung ajaib'],[-1.0]
187,18,"['To Baka', 'burung']","[-1.0, -1.0]"
187,23,['To Baka Keo'],[-1.0]
187,24,['Raja'],[-1.0]
187,26,['Raja'],[-1.0]
187,27,['putri bungsu Raja'],[-1.0]
187,28,['Raja'],[-1.0]
187,30,['Raja'],[-1.0]
187,35,['Penduduk negeri'],[-1.0]
187,38,"['Raja', 'penduduk negeri']","[-1.0, -1.0]"
187,40,"['Raja', 'penduduk']","[-1.0, -1.0]"
187,41,['istrinya'],[-1.0]
187,42,['pemuda'],[-1.0]
188,5,"['Ayah Landorundun', 'tetua adat']","[-1.0, -1.0]"
188,7,['Landorundun'],[-1.0]
188,9,['Landorundun'],[-1.0]
188,13,"['Datu Bendurana', 'putra mahkota Kerajaan']","[-1.0, -1.0]"
188,16,['pengawal'],[-1.0]
188,17,['Datu Bendurana'],[-1.0]
188,20,['Datu Bendurana'],[-1.0]
188,25,"['Datu Bendurana', 'putri']","[-1.0, -1.0]"
188,28,"['Landorundun', 'Datu Bendurana']","[-1.0, -1.0]"
188,30,['Landorundun'],[-1.0]
188,33,['Datu Bendurana'],[-1.0]
189,1,"['ratu bijaksana', 'Cik Sima']","[-1.0, -1.0]"
189,2,"['Ratu', 'tujuh', 'putri', 'Putri Tujuh']","[-1.0, -1.0, -1.0, -1.0]"
189,3,"['putri bungsu', 'Mayang Sari']","[-1.0, -1.0]"
189,5,['ketujuh putri'],[-1.0]
189,6,['pangeran'],[-1.0]
189,7,"['pangeran', 'Pangeran Empang Kuala', 'Putri Mayang Sari']","[-1.0, -1.0, -1.0]"
189,8,"['Pangeran Empang Kuala', 'Putri Mayang Sari']","[-1.0, -1.0]"
189,10,['Ratu Cik Sima'],[-1.0]
189,11,"['Pangeran Empang Kuala', 'Putri Mayang Sari', 'putri tertua']","[-1.0, -1.0, -1.0]"
189,12,['pangeran'],[-1.0]
189,15,['Ratu Cik Sima'],[-1.0]
189,18,['Seri Bunga Tanjung'],[-1.0]
189,19,['Ratu Cik Sima'],[-1.0]
189,20,['Pangeran Empang Kuala'],[-1.0]
189,21,['pangeran'],[-1.0]
189,22,"['Pangeran Empang Kuala', 'Ratu Cik Sima']","[-1.0, -1.0]"
189,26,['Pangeran Empang Kuala'],[-1.0]
189,27,['Ratu Cik Sima'],[-1.0]
189,29,['Ketujuh putri'],[-1.0]
189,30,['Ratu Cik Sima'],[-1.0]
189,31,['Putri Tujuh'],[-1.0]
189,34,['Putri Mayang'],[-1.0]
189,35,['Putri Tujuh'],[-1.0]
190,0,['panglima perang'],[-1.0]
190,1,['ayahnya'],[-1.0]
190,2,['Caadara'],[-1.0]
190,3,['Caadara'],[-1.0]
190,4,['Wire'],[-1.0]
190,5,['Caadara'],[-1.0]
190,7,['anjing pemburu'],[-1.0]
190,8,['anjing'],[-1.0]
190,9,['Caadara'],[-1.0]
190,10,['anak buah Caadara'],[-1.0]
190,11,['Caadara'],[-1.0]
190,12,['Kuala'],[-1.0]
190,15,['Caadara'],[-1.0]
190,17,['panglima perang Wire'],[-1.0]
190,20,['ayah Caadara'],[-1.0]
190,23,['masyarakat desa'],[-1.0]
190,24,['Caadara'],[-1.0]
190,25,['masyarakat desa'],[-1.0]
191,0,"['Woiram', 'istrinya']","[-1.0, -1.0]"
191,2,['Woiram'],[-1.0]
191,3,['istrinya'],[-1.0]
191,4,"['Bonadebu', 'Woiram']","[-1.0, -1.0]"
191,5,['Woiram'],[-1.0]
191,6,['Bonadebu'],[-1.0]
191,7,['dewa'],[-1.0]
191,8,['Woiram'],[-1.0]
191,11,['Woiram'],[-1.0]
191,13,['anak'],[-1.0]
191,14,['Anak'],[-1.0]
191,15,"['Woiram', 'dewa']","[-1.0, -1.0]"
191,17,"['Woiram', 'Woiwallytmang']","[-1.0, -1.0]"
191,19,['Woiram'],[-1.0]
191,20,['ayahnya'],[-1.0]
191,21,['ibunya'],[-1.0]
191,22,['Woiram'],[-1.0]
191,25,['putri kepala adat'],[-1.0]
191,26,['Mesi'],[-1.0]
191,27,"['Woiwallytmang', 'Mesi']","[-1.0, -1.0]"
191,28,['Kepala adat'],[-1.0]
191,29,"['Woiram', 'ayah']","[-1.0, -1.0]"
191,30,"['Penduduk', 'Bonadebu', 'Woiram']","[-1.0, -1.0, -1.0]"
191,31,"['Woiram', 'dewa']","[-1.0, -1.0]"
191,34,"['Penduduk kampung', 'Mesi', 'Woiram']","[-1.0, -1.0, -1.0]"
191,35,"['Woiram', 'Woiwallytmang', 'Mesi']","[-1.0, -1.0, -1.0]"
191,36,['dewa'],[-1.0]
191,37,['Woiram'],[-1.0]
191,39,['Mesi'],[-1.0]
191,40,['dewa'],[-1.0]
191,41,['penduduk Kampung Merem'],[-1.0]
191,42,['Woiram'],[-1.0]
192,2,['Yatim'],[-1.0]
192,3,['penduduk kampung'],[-1.0]
192,4,['penduduk kampung'],[-1.0]
192,8,['Yatim'],[-1.0]
192,12,"['Yatim', 'roh penunggu pohon']","[-1.0, -1.0]"
192,13,['Yatim'],[-1.0]
192,14,['penduduk kampung'],[-1.0]
192,15,['Yatim'],[-1.0]
192,16,['Yatim'],[-1.0]
192,17,['penduduk'],[-1.0]
192,19,"['Penduduk', 'kepala kampung', 'warga', 'kampung']","[-1.0, -1.0, -1.0, -1.0]"
192,20,['Yatim'],[-1.0]
192,24,['Yatim'],[-1.0]
192,25,['penduduk'],[-1.0]
192,27,['penduduk kampung'],[-1.0]
192,29,['Yatim'],[-1.0]
192,30,['Yatim'],[-1.0]
192,31,['penduduk'],[-1.0]
192,32,['penduduk'],[-1.0]
192,33,['penduduk'],[-1.0]
193,1,['pemuda'],[-1.0]
193,5,['nenek tua'],[-1.0]
193,7,['bidadari'],[-1.0]
193,8,['bidadari bungsu'],[-1.0]
193,11,"['Bidadari', 'Bungsu', 'Bungsu']","[-1.0, -1.0, -1.0]"
193,13,"['Siraiman', 'Bidadari Bungsu', 'Raja Koranobini', 'raja']","[-1.0, -1.0, -1.0, -1.0]"
193,14,['istrinya'],[-1.0]
193,15,['Raja Koranobini'],[-1.0]
193,16,"['Mandinuma', 'istrinya']","[-1.0, -1.0]"
193,17,['Raja Koranobini'],[-1.0]
193,18,['Bidadari Bungsu'],[-1.0]
193,20,['Mandinuma'],[-1.0]
193,21,['istrinya'],[-1.0]
193,23,"['Bidadari Bungsu', 'penduduk kampung']","[-1.0, -1.0]"
193,25,['bidadari'],[-1.0]
193,26,['Bidadari Bungsu'],[-1.0]
193,27,['Bidadari Bungsu'],[-1.0]
193,28,['istrinya'],[-1.0]
194,0,"['Skolong Rebo Todo', 'Skolong']","[-1.0, -1.0]"
194,1,['Skolong'],[-1.0]
194,3,['Skolong'],[-1.0]
194,4,"['ayah Skolong', 'bibinya']","[-1.0, -1.0]"
194,5,"['Ayahnya', 'bibimu']","[-1.0, -1.0]"
194,7,['ayahnya'],[-1.0]
194,8,['Skolong'],[-1.0]
194,9,['bibinya'],[-1.0]
194,10,"['Bibinya', 'Skolong']","[-1.0, -1.0]"
194,11,['bibinya'],[-1.0]
194,13,"['Paman', 'bibinya']","[-1.0, -1.0]"
194,14,['Skolong'],[-1.0]
194,15,"['Cue', 'Cue', 'cue']","[-1.0, -1.0, -1.0]"
194,16,['Skolong'],[-1.0]
194,17,"['paman', 'bibinya', 'Skolong', 'Cue']","[-1.0, -1.0, -1.0, -1.0]"
194,18,"['Paman', 'Bibi']","[-1.0, -1.0]"
194,20,"['Cue', 'Kakak', 'Adik']","[-1.0, -1.0, -1.0]"
194,21,"['Adik', 'Kakak']","[-1.0, -1.0]"
194,22,['Skolong'],[-1.0]
194,23,['Cue'],[-1.0]
194,24,['Skolong'],[-1.0]
194,25,['Cue'],[-1.0]
194,26,['cue'],[-1.0]
194,27,['Gadis cantik'],[-1.0]
194,28,['orang tua Skolong'],[-1.0]
194,29,['istri'],[-1.0]
194,30,['Skolong'],[-1.0]
194,32,['gadis'],[-1.0]
194,33,['Cue'],[-1.0]
194,34,['Skolong'],[-1.0]
194,35,['kakek'],[-1.0]
194,36,['Skolong'],[-1.0]
194,38,"['cue', 'Cue']","[-1.0, -1.0]"
194,39,"['cue', 'Cue']","[-1.0, -1.0]"
194,40,['Cue'],[-1.0]
194,41,"['Cue', 'Kakak']","[-1.0, -1.0]"
194,42,['Cue'],[-1.0]
194,43,['Skolong'],[-1.0]
194,44,['Cue'],[-1.0]
194,46,"['Skolong', 'Cue']","[-1.0, -1.0]"
194,49,['Cue'],[-1.0]
195,0,"['raja', 'Raja Sukmaraga', 'Raja']","[-1.0, -1.0, -1.0]"
195,1,['rakyat'],[-1.0]
195,2,['raja'],[-1.0]
195,4,"['Raja Sukmaraga', 'istrinya']","[-1.0, -1.0]"
195,5,['Sukmaraga'],[-1.0]
195,6,['istrinya'],[-1.0]
195,8,['istrinya'],[-1.0]
195,9,"['Raja Sukmaraga', 'kakaknya', 'rakyat']","[-1.0, -1.0, -1.0]"
195,10,['Raja Patmaraga'],[-1.0]
195,12,['Raja Patmaraga'],[-1.0]
195,14,"['Raja Patmaraga', 'Datuk Pujung']","[-1.0, -1.0]"
195,15,['Raja Patmaraga'],[-1.0]
195,17,['bayi perempuan'],[-1.0]
195,18,['Raja Patmaraga'],[-1.0]
195,20,['Datuk Pujung'],[-1.0]
195,21,['bayi'],[-1.0]
195,22,['Bayi'],[-1.0]
195,24,"['Raja Patmaraga', 'Datuk Pujung']","[-1.0, -1.0]"
195,26,['rakyat'],[-1.0]
195,28,"['Datuk Pujung', 'Ratu Kuripan']","[-1.0, -1.0]"
195,29,['Tuanku'],[-1.0]
195,30,['Raja Patmaraga'],[-1.0]
195,31,['Datuk Pujung'],[-1.0]
195,32,['wanita'],[-1.0]
195,34,['wanita'],[-1.0]
195,35,['Datuk Pujung'],[-1.0]
195,36,['Ratu Kuripan'],[-1.0]
195,37,['Raja Patmaraga'],[-1.0]
195,38,"['Datuk Pujung', 'Ratu Kuripan']","[-1.0, -1.0]"
195,39,"['Ratu Kuripan', 'Raja Patmaraga']","[-1.0, -1.0]"
195,40,['Bayi'],[-1.0]
195,41,"['Putri Junjung Buih', 'rakyat']","[-1.0, -1.0]"
195,43,['Putri Junjung Buih'],[-1.0]
196,0,"['ratu', 'Dewi Suhita', 'Ratu']","[-1.0, -1.0, -1.0]"
196,2,"['adipati sakti', 'Adipati Kebo Marcuet']","[-1.0, -1.0]"
196,3,['Adipati Kebo Marcuet'],[-1.0]
196,4,['Ratu Ayu Kencana Wungu'],[-1.0]
196,5,"['Adipati Kebo Marcuet', 'Adipati']","[-1.0, -1.0]"
196,6,"['pendekar sakti', 'Kebo Marcuet']","[-1.0, -1.0]"
196,7,"['pemuda', 'Jaka Umbaran']","[-1.0, -1.0]"
196,8,"['Ki Ajah Pamengger', 'guru']","[-1.0, -1.0]"
196,9,"['Jaka Umbaran', 'Kebo Marcuet']","[-1.0, -1.0]"
196,10,['Jaka Umbaran'],[-1.0]
196,11,"['Ratu Ayu Kencana Wungu', 'Jaka Umbaran']","[-1.0, -1.0]"
196,12,"['Kebo Marcuet', 'Jaka Umbaran']","[-1.0, -1.0]"
196,15,['Ratu Ayu Kencana Wungu'],[-1.0]
196,16,"['Minakjinggo', 'Ratu']","[-1.0, -1.0]"
196,17,['Damarwulan'],[-1.0]
196,18,['Damarwulan'],[-1.0]
196,19,['Minakjinggo'],[-1.0]
196,20,"['Dewi Wahita', 'Dewi Puyengan']","[-1.0, -1.0]"
196,21,['Damarwulan'],[-1.0]
196,22,['Damarwulan'],[-1.0]
196,23,['Damarwulan'],[-1.0]
196,24,['Damarwulan'],[-1.0]
196,25,"['Damarwulan', 'Minakjinggo']","[-1.0, -1.0]"
196,26,['Ratu Ayu Kencana'],[-1.0]
196,27,"['Damarwulan', 'Patih Logender']","[-1.0, -1.0]"
196,29,['Damarwulan'],[-1.0]
196,30,"['Layang Seta', 'Layang Kumitir', 'Ratu']","[-1.0, -1.0, -1.0]"
196,31,['Damarwulan'],[-1.0]
196,32,['Ratu Ayu Kencana Wungu'],[-1.0]
196,33,"['rakyat Majapahit', 'Damarwulan']","[-1.0, -1.0]"
196,34,['Damarwulan'],[-1.0]
196,36,['Ratu Ayu Kencana'],[-1.0]
196,37,['Damarwulan'],[-1.0]
197,0,['raja'],[-1.0]
197,1,['hulubalang'],[-1.0]
197,2,"['Raja', 'Puteri Dayang Lais']","[-1.0, -1.0]"
197,3,['Puteri'],[-1.0]
197,4,['Puteri Dayang Lais'],[-1.0]
197,5,"['Raja', 'Puteri Dayang Lais']","[-1.0, -1.0]"
197,6,"['raja', 'puteri']","[-1.0, -1.0]"
197,7,['Raja'],[-1.0]
197,8,['hulubalang'],[-1.0]
197,9,['raja'],[-1.0]
197,10,['raja'],[-1.0]
197,11,['raja'],[-1.0]
197,13,"['Raja', 'Puteri Dayang Lais']","[-1.0, -1.0]"
197,14,['hulubalang'],[-1.0]
197,15,"['Puteri Dayang Lais', 'Puteri Dayang Lais']","[-1.0, -1.0]"
197,16,['Hulubalang'],[-1.0]
197,17,"['Puteri Dayang Lais', 'kakaknya']","[-1.0, -1.0]"
197,18,['Tengkorak Batu'],[-1.0]
197,19,"['Puteri Dayang Lais', 'kakaknya', 'kakaknya']","[-1.0, -1.0, -1.0]"
197,20,"['Puteri Dayang Lais', 'raja']","[-1.0, -1.0]"
197,21,"['raja', 'Puteri Dayang Lais']","[-1.0, -1.0]"
197,22,['adik'],[-1.0]
197,27,['hulubalang sakti'],[-1.0]
197,29,"['Hulubalang Tengkorak Batu', 'Puteri Dayang Lais']","[-1.0, -1.0]"
197,30,"['Ceren', 'raja']","[-1.0, -1.0]"
197,32,['adik'],[-1.0]
197,33,"['Raja', 'Puteri Dayang Lais', 'ibunya']","[-1.0, -1.0, -1.0]"
197,35,['Puteri Dayang Lais'],[-1.0]
197,37,['Raja'],[-1.0]
197,38,['raja'],[-1.0]
197,39,['raja Komering'],[-1.0]
197,40,['Raja Jambi'],[-1.0]
197,41,['Hulubalang'],[-1.0]
197,43,"['buaya', 'harimau']","[-1.0, -1.0]"
197,44,['Raja Komering'],[-1.0]
198,0,['Anok Lumang'],[-1.0]
198,2,['Anok Lumang'],[-1.0]
198,4,['penduduk kampung'],[-1.0]
198,5,['Anok Lumang'],[-1.0]
198,8,['Anok Lumang'],[-1.0]
198,9,['pemuda'],[-1.0]
198,10,['Lumang'],[-1.0]
198,12,['Abdullah'],[-1.0]
198,14,['Tuhan'],[-1.0]
198,15,['Anok Lumang'],[-1.0]
198,17,['Perempuan'],[-1.0]
198,19,['Lumang'],[-1.0]
198,24,['Tuhan'],[-1.0]
198,25,"['penguasa kota', 'putri penguasa kota']","[-1.0, -1.0]"
198,26,['Anok Lumang'],[-1.0]
198,27,['pengawal'],[-1.0]
198,28,['Anok Lumang'],[-1.0]
198,29,"['putri', 'Anok Lumang', 'Tuhan']","[-1.0, -1.0, -1.0]"
198,30,['putri'],[-1.0]
198,31,['putri'],[-1.0]
198,32,['Penguasa kota'],[-1.0]
198,33,['Anok Lumang'],[-1.0]
198,35,['Anok Lumang'],[-1.0]
198,37,['Anok Lumang'],[-1.0]
198,38,['istri'],[-1.0]
198,39,['penduduk'],[-1.0]
198,40,"['Bang', 'Abang']","[-1.0, -1.0]"
198,41,['Istriku'],[-1.0]
198,43,['Istri'],[-1.0]
198,44,['istri'],[-1.0]
198,46,"['Penduduk kampung', 'Anok Lumang']","[-1.0, -1.0]"
198,47,['Anok Lumang'],[-1.0]
198,49,['Anok Lumang'],[-1.0]
199,0,['janda tua'],[-1.0]
199,1,"['ayahnya', 'ibu']","[-1.0, -1.0]"
199,2,"['Kantan', 'ibunya']","[-1.0, -1.0]"
199,3,"['ibu', 'kakek tua']","[-1.0, -1.0]"
199,4,['Bu'],[-1.0]
199,5,['Kantan'],[-1.0]
199,8,['Bu'],[-1.0]
199,9,['ibu'],[-1.0]
199,10,"['Kantan', 'ibunya']","[-1.0, -1.0]"
199,11,['Kantan'],[-1.0]
199,12,"['ibu', 'ibumu', 'Nak']","[-1.0, -1.0, -1.0]"
199,14,['Kantan'],[-1.0]
199,17,['Raja Malaka'],[-1.0]
199,19,"['Kantan', 'putri raja']","[-1.0, -1.0]"
199,20,['ibunya'],[-1.0]
199,21,"['istri', 'Kantan', 'ibu mertua']","[-1.0, -1.0, -1.0]"
199,22,['Kantan'],[-1.0]
199,23,"['Kantan', 'istrinya']","[-1.0, -1.0]"
199,25,"['Penduduk', 'Kantan']","[-1.0, -1.0]"
199,26,['ibu'],[-1.0]
199,28,['Kantan'],[-1.0]
199,29,"['ibu', 'anaknya']","[-1.0, -1.0]"
199,30,"['ibunya', 'Kantan']","[-1.0, -1.0]"
199,31,['perempuan tua'],[-1.0]
199,32,['istri'],[-1.0]
199,34,['Kantan'],[-1.0]
